,dweight,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngnap,dngnapp,dngoth,dngothp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
emprm14,-0.10394231358236398,-0.15659444460759733,-0.21425352446436097,-0.22932522605344635,-0.09793109058998711,-0.057051917586123824,-0.04841607265305272,-0.040489122117687765,-0.0948591258477959,-0.08262650025406368,0.28335191248090913,0.2895823343139878,-0.06914790370241103,-0.08555438588419172,0.03184976625385004,-0.06559068420594943,-0.028045671932735793,-0.16094935791618706,-0.26879873166749335,0.035067354631090016,0.04697653118355701,-0.038787597574891475,-0.13008484345288407,-0.046013032296655314,0.049530443776323985,0.10447374306610548,0.06371446569020768,0.04535344673629634,-0.3006012909255754,-0.04858450379640165,-0.09493297337211201,0.0008437089709934314,0.10056260565742621,0.23021501359803767,-0.14004876115575876,-0.0994745659156751,-0.10689981691520578,0.1365536192228298,-0.02870763418926231,-0.0825295143965844,0.022756280343436786,0.15471280951230995,1.0,-0.09661079259099821,0.004417206438778743,0.0848941573651258,0.010283800716904377,0.03366842116923019,0.12332903283235783,0.05596629270706609,-0.1454935449297025,-0.08997259535388581,-0.08910612860972959,0.021621991428653526,-0.09800976436899006,0.14616038159449812,0.9358877492356067,0.01731508173410756,0.04875656541296109,-0.024387133023045283,0.15696403728093788,-0.059750387015561096,-0.08503469246544279,0.016174486118071575,0.18077273576592556,0.9602072352743899,-0.21698242046082153,-0.2770606792476603,-0.1693152721457464,-0.024948615539038193,0.3096414706390095,0.2793443144929646,-0.09770325992348476,0.054180157809370924,0.06376141225355146,0.05940478733221291,-0.055543910724076447,-0.031148329773904908,-0.026069848378994728,-0.002032845612579741,-0.037183164194984075,-0.029851734371316066,0.021416070143222103,-0.0870170721768022,-0.021939043725650614,-0.09277214647977547
estsz,0.03360568754011765,0.0638239924245625,-0.006025140329715298,0.05208596689671182,0.1244133544815483,0.10239672143257302,0.0903102773216863,0.1049307636281,-0.01646643441113044,0.07912976614414688,-0.06836674135983414,0.20252555542166345,0.09685059961640824,-0.19736483608643257,0.2044111584261694,0.0018104604413107996,-0.04927748977890755,-0.42545367351171764,-0.005823005910915028,0.10854729608149635,-0.0018037035650895694,-0.050421651596839284,0.2141777103622367,0.11082955882726975,-0.06567885157726867,-0.12160655842719173,0.07962488783197047,-0.008465306699996386,0.5415128997341472,-0.08068003147476713,-0.04372702904366083,-0.11036870334397525,0.029488726877773486,-0.019776440319091947,0.20519973812597345,0.31106508868391314,0.06830633136601263,0.021122290100940664,0.17186525603077205,0.7480483088261037,0.20178355049682686,0.008425241490580675,-0.09661079259099821,1.0,0.26269294924735626,0.34347124580479405,0.37111336711121884,-0.09669633859935636,-0.2000752751035902,0.164685173699401,0.21958637421820287,0.7727989152828608,0.794343374499931,0.19801868672932785,0.7910522627765534,0.01244540755750971,-0.11057996715220471,0.20079301872664296,0.17935421141698532,0.15089064685704187,0.1798891279723294,0.18133569982787665,0.35105060647865266,0.17191375765036182,0.04917888820851305,-0.09689690512396838,-0.3757059791584315,-0.04127748396937708,-0.4308759306161472,-0.2084294916203989,0.16413375572487796,0.07567522656123228,0.809552206114145,0.041856828815224956,0.07217392170408667,0.0433486452734409,0.10501086107530827,-0.05350383349256506,0.023057542630940918,-0.0352989804321359,0.6908814549180374,0.73174866006313,0.20583079036894844,0.8078609615844363,0.4567099155173179,0.789993408647145
hincfel,-0.16271035634090783,-0.12126572733365303,-0.11068141534649603,-0.11518141175304124,0.15509574946897164,0.09066878524232891,0.10994718703063835,0.14006427026617171,-0.11911283704560945,0.11146012488492255,0.044946584612229515,0.3196814910116802,-0.28230015974076467,-0.24202929256524172,0.2510112680015383,-0.042965590653473336,-0.04054621193300469,-0.382506446322748,0.007560771007548585,0.06377658662415533,0.01530294535553385,0.08838171403960267,0.37328507370767927,0.13423706939113136,-0.03259252416175468,-0.16068802408285354,0.2681807069227965,0.05203170667422705,0.29930085250336724,-0.11167763420775742,-0.19748189076807263,-0.14972753408001707,0.1870567505657413,0.11061980541173541,0.3791000947858828,0.06509169567310888,-0.04868962822037181,-0.015238152411149085,0.24599248118759223,0.2891566761773707,0.36819603784140775,0.19806660565870424,0.004417206438778743,0.26269294924735626,1.0,0.45637721279394844,0.32455605797097287,-0.10682293893629073,-0.2555674895141606,0.13328566322571048,0.37173355407784303,0.26977611230663373,0.3301152207299091,0.35845675960752865,0.3553453998652359,0.18084255499153526,-0.011686143875669791,0.3629715485550901,0.11517875567842586,0.1727291032306973,0.16842128748162327,0.29407896858019583,0.3633740790746271,0.3402579843224012,0.202941330746816,-0.015330275419628555,-0.3496158958216069,-0.23712670843819106,-0.3800770649357195,-0.3654672799258231,0.1973690000217968,0.020382721283289326,0.317315642749392,-0.32587225405714515,-0.27490346838903373,-0.32566320787031217,0.32894322897624084,0.022499778120866124,0.21169662944251885,0.010095852662196862,0.27807058175853566,0.30834366106099614,0.3697973998119981,0.3065778637270827,0.2482429311837714,0.2699430499396853
hincsrca,-0.08536959162068597,-0.10165766854312301,-0.16328184520538677,-0.11776749741862015,0.09407564463180727,0.12965123603222256,0.08397305781013413,0.102704511493796,-0.017206775476975963,0.11411510354733415,0.17085998194861998,0.3510447280524275,-0.032343673734272965,-0.25997197392071997,0.25994625812392236,-0.01923981788786126,-0.05160249298808258,-0.4408817750687405,-0.0743992850253722,0.13506285641831683,-0.002224202800764626,0.06923498067586951,0.1980710886291541,0.13495112186104005,-0.033713817409326795,-0.010065212803444794,0.11816553442401918,-0.007247990048264247,0.2801491579089465,-0.12268042738863853,-0.1414757462857409,-0.025735229187206415,0.14312828476625022,0.10033383321979776,0.19690269471693883,-0.014356449785906476,-0.10309028566856032,-0.05517662037249099,0.1008003066853893,0.385254416385261,0.24031757830182088,0.21354914530343888,0.0848941573651258,0.34347124580479405,0.45637721279394844,1.0,0.5275334315851982,-0.09448461271849799,-0.2040004711241169,0.1704209539591055,0.19701476095134532,0.3702087312591097,0.39184785917333775,0.22318042289991513,0.4128211314963723,0.2693945344481813,0.11543033939317351,0.23197660327559988,0.17233424989046744,0.2139491145472234,0.2749138897493625,0.1990829895841798,0.2529466169434934,0.19007123216640817,0.18780309149692528,0.04746801345266385,-0.4236687903540872,-0.2792646604779611,-0.44665987134541696,-0.23855548340876181,0.3042623177984781,0.1768436560061498,0.4063182366886583,0.010726935079995144,0.05065272663347625,0.010706154648800656,0.1432376036095527,-0.07925653866597722,0.06898712936802506,-0.04567689109108676,0.3886907382469437,0.41159983354007273,0.2415048105071721,0.3907282354222275,0.35628433575980084,0.366890064020647
hinctnta,2.973590141041645e-05,0.008538962636666095,-0.13250358753194155,-0.029937586647787524,0.20359635835052806,0.2192061765893536,0.2100866259891912,0.23180459814808113,0.039225188051253364,0.1664363783539653,-0.0011382230123119833,0.23059799708246914,0.13127061531805512,-0.22331135741678088,0.2340517481598083,-0.02376203324569316,-0.06113416694227405,-0.3606399368728825,0.079499030690744,0.11115992152282635,0.0046926159956158465,0.05826789033347685,0.22079024340890685,0.1149162262372148,-0.09891862786251363,0.005260061762270258,0.026345710237868226,-0.06535042526518849,0.44630453247458785,-0.13502925667924856,-0.11154791120380103,-0.13186551654158266,0.21136564454076814,0.17707616930537773,0.22904517366666147,-0.0026582173451290434,-0.03765536675878355,-0.019730365310647046,0.008030894886484737,0.44262761349173974,0.17850949513978542,0.15792737295015816,0.010283800716904377,0.37111336711121884,0.32455605797097287,0.5275334315851982,1.0,-0.1217297025432,-0.2812889326774463,0.19406220329200086,0.22612100210807867,0.4277164823198595,0.45209491862589274,0.16246992934593377,0.47808990729625334,0.168888777630555,0.010895783715728913,0.1581401044384058,0.1933611405952917,0.29539408588826777,0.13243002711967727,0.24589710424132158,0.3557109263269706,0.11052007303077016,0.1860318411112077,-0.024984984107858946,-0.30462897831993185,-0.12025706670589364,-0.35792449934569903,-0.17170647525260016,0.13062438873757762,0.034656986654696034,0.4539926501584997,0.04870702804120077,0.07125777192124357,0.04416141142877236,0.09695376675837981,-0.13259007711567353,0.020208660783880363,-0.07853243983337599,0.45506824117415984,0.4785974616498566,0.18645002325643664,0.44041404296816167,0.3935354344638173,0.4239091160878417
hswrk,0.22428866865523953,0.18373566608910283,-0.20322199263918203,0.020302562298762348,-0.02221777484827017,-0.007181848443162882,0.02773194668452325,0.03702384587642159,0.26549616160016776,0.3856641786214046,-0.047216995193224705,-0.04120137866301547,-0.0898536947577097,0.4171515098290575,-0.4349158066049545,0.03492660971553953,0.06914200656829536,0.08325382002630718,0.06525408541017721,0.042397467541573,0.006791720434330259,-0.050016646468878344,-0.390202211214215,0.07473028082448432,0.07701629296707473,0.09090613125848825,0.08414953444755419,0.08968249092196755,-0.10632839242898987,0.08570724843201159,0.045996963250868335,0.03560328108847345,0.02247323112460022,0.02797140869706437,-0.3752450979416987,-0.0111963745882871,-0.01714322886709415,-0.057883992354101646,-0.3664214251644113,-0.00714436472651708,-0.4183545232349696,0.009567242810657638,0.03366842116923019,-0.09669633859935636,-0.10682293893629073,-0.09448461271849799,-0.1217297025432,1.0,0.36491601836888576,-0.8362866032048512,-0.41284650153463226,-0.0069927082977683614,-0.040751870465649494,-0.43462426754189626,-0.002780811334581284,-0.014359705950180547,0.010074834166611833,-0.4500619500693088,-0.8252109975840154,0.007614362996699599,0.2731322855344297,-0.5509600566392666,0.07802339197869138,-0.4618050014328853,0.045707459582049276,0.03304163378583023,0.042713866672489935,0.03084978895525337,0.07452625929422817,0.4218790403285154,-0.16124925050682057,-0.05799041646596575,-0.014457607986563169,-0.02081623650198966,-0.011431800759101232,-0.016260657104424526,0.0038432953264432813,0.05343067803483152,0.022639879304679422,0.027721366593035292,-0.021075633812379868,-0.03151991909963682,-0.41991594393010406,-0.018072427134251265,-0.024171582677896694,-0.008573567020852964
hswrkp,0.35567448124362216,0.2898796483549059,-0.07235867237650741,0.12039399917030622,-0.10590512432322227,-0.08996981828478204,-0.07873620995005107,-0.0875840966608764,0.2964691508328464,-0.4139356418566397,0.025376788297180815,-0.16992700624448065,0.003433493363747353,0.4974070407173454,-0.5372087136057407,0.004353677504976333,0.07418389540785493,0.3379096985797426,-0.3888770497900472,-0.02149547535481848,0.004885648126383865,-0.12224127103879875,-0.6038808534445353,-0.07664945740399164,0.17133022051339766,0.17754653666416015,-0.0844390110911063,0.15224532913255429,-0.35031651379129597,0.21212875257674924,0.0850229982377672,0.15495425994688708,-0.09681061973109643,-0.037100583726847366,-0.5950308348057165,-0.17392655102243482,0.020000595880825662,0.0022561759257966134,-0.2586032114000843,-0.1856797553198936,-0.38408281211858253,-0.07357025742455119,0.12332903283235783,-0.2000752751035902,-0.2555674895141606,-0.2040004711241169,-0.2812889326774463,0.36491601836888576,1.0,-0.35667579420879125,-0.6230449357333597,-0.1806959095866498,-0.23539143490757686,-0.39538282318783624,-0.27101199539262333,-0.095531336125196,0.10646500452216974,-0.3967529408000089,-0.3463941003473533,-0.2344650984822983,-0.04580373574874665,-0.8378433340914925,-0.3444318931563463,-0.29558771731560324,-0.04664978140475774,0.14399412079227597,0.28805468620986385,0.21073697258626622,0.33016444497593406,0.37617007405552927,-0.19825490098765028,0.1136442650297506,-0.2169865122490644,0.06273874301630544,0.042277912081129854,0.06754126467168957,-0.15775017354316917,0.1850295280252957,-0.09925235145241648,0.11612807352818827,-0.2137520955594299,-0.23883966731657263,-0.3882651709329861,-0.21661146135605022,-0.11973372185017714,-0.18360246629376223
icomdng,-0.11141140480388295,-0.11838570341550801,0.042829772811946255,-0.05417956724951982,0.053943502515662045,0.053867366163914514,0.06017225588166836,0.06564651650136294,-0.15616775640734787,-0.1718743045607592,0.08828069820588426,0.21896468198899047,0.038820944184841236,-0.2680750841573611,0.26249439948987613,-0.09712497348177541,-0.10191058365461947,-0.2636811789186582,-0.08696668438637398,0.015873030171431133,-0.003301295334699729,-0.024678284749875812,0.19240857340950718,-0.03493533195343499,-0.03303621514635247,0.03545747199145617,-0.09121963671551599,-0.07430998255267297,-0.007594854028260981,-0.10686544109880106,-0.12557015206079716,-0.0753821324466709,0.013653547517841185,0.027483671832998467,0.17655356045410522,0.06601913581854008,0.05089273335454885,0.09857074024944301,0.19918174255709079,0.09349801984968084,0.2303596392847684,0.0324469724300523,0.05596629270706609,0.164685173699401,0.13328566322571048,0.1704209539591055,0.19406220329200086,-0.8362866032048512,-0.35667579420879125,1.0,0.2139543004464625,0.1012077619475454,0.13189705105810565,0.24410469844451577,0.1121935795987872,0.04050449467051967,0.04699530649639837,0.25390309602951433,0.9830449701606613,0.06255237299222685,-0.03280646933208562,0.488643962647722,0.01507836266350998,0.262241853972506,0.03711544186666568,0.06340401328641622,-0.24512916089303588,-0.210605266983809,-0.26043404324401964,-0.2360984848742203,0.2175462070222926,0.11495006113467039,0.11518269501314422,0.04473900977414802,0.041928518781185635,0.042851537617755245,0.019244789492073644,-0.0637077521405441,-0.0167605659533132,-0.03300202544192743,0.11722935137239106,0.14724713024286468,0.2343764563837959,0.11808371188924514,0.06434160152640929,0.10394632853828702
icomdnp,-0.5680806093496683,-0.4351667153799214,-0.1076682526202561,-0.3406454177019759,0.04397556439105776,0.029923225391257177,-0.03211919083194815,-0.01751015321646048,-0.49673870178801116,0.04751202033590411,-0.052718025548183806,0.0584464815984352,-0.003926776517598923,-0.6764050282446544,0.7386522570535606,0.03415966191406037,-0.08171687074545553,-0.29183512648282506,0.2760151203288811,-0.03178349514453728,-0.02118173511003453,0.1928420472783302,0.9937371863676144,0.1057728444073816,-0.15467932686654753,-0.3471958009859865,0.13643421716657927,-0.15689383766820456,0.5156224391554884,-0.22375909527530974,-0.0792172537325883,-0.16137146329244828,0.08277888606573822,0.012255944779406268,0.99169918016611,0.17975996804230604,-0.02756198860185494,0.007242892586872205,0.6188134305841306,0.1628316435838387,0.8376805805910591,0.05087508207468292,-0.1454935449297025,0.21958637421820287,0.37173355407784303,0.19701476095134532,0.22612100210807867,-0.41284650153463226,-0.6230449357333597,0.2139543004464625,1.0,0.16012451287649024,0.2095222471398498,0.8423737682990659,0.22183695295634967,0.05136856907624002,-0.1347228331535376,0.842455654867353,0.1527146228468222,0.10321829214047723,-0.06129392908322152,0.6864367543677511,0.2258267447531593,0.7433104795875088,0.008389277023586298,-0.18404382101682862,-0.22201770560897205,-0.1414234243875471,-0.27883697013301584,-0.8271018156219243,0.23469376051247692,-0.1706848024866841,0.2008650140227722,-0.10046714925630797,-0.08969876714591855,-0.10746069711321862,0.1629122664932282,-0.1805026495518918,0.10908922385248418,-0.11418503355099684,0.17016978446574627,0.18853047231852252,0.8355545395356794,0.20254296780007675,0.11262211406433532,0.1684453489606266
iorgact,0.11646299682197453,0.1346089900713906,-0.023499819585049563,0.08395555220334673,0.1356539318740785,0.09582827918624622,0.07881244713002979,0.10679398087057931,0.06785903740452169,0.1353732364214892,-0.06660103455016286,0.2655872261535968,0.17539054156878392,-0.1560321802194465,0.1545244691899578,0.008714194809617833,-0.02808157473798856,-0.44991246901752663,0.0030379734465388313,0.1457022630292539,-0.00044659919285762673,-0.04363178929190314,0.15548187642400815,0.16306210221018128,-0.06477789195855446,0.0030264312362038286,0.058790848335388675,-0.010918802203888512,0.6136186067598058,-0.09167411125208312,-0.0790920455784661,-0.14100835738695958,-0.014701931503813997,-0.032923233555774374,0.15051040583621805,-0.09344425366016838,-0.07571743865841102,-0.09829625040234449,0.019274644322883356,0.9851306024749561,0.14576140897269602,0.016350025384224847,-0.08997259535388581,0.7727989152828608,0.26977611230663373,0.3702087312591097,0.4277164823198595,-0.0069927082977683614,-0.1806959095866498,0.1012077619475454,0.16012451287649024,1.0,0.9601651191491087,0.1297827078631848,0.9477928514373394,0.09033131224953887,-0.084054291304548,0.12829778471957015,0.1331009969156255,0.26386320051541506,0.24512992158988442,0.1374418327823175,0.4160389890007649,0.09093575584244805,0.008386767122574792,-0.11699422236447021,-0.38586301889980346,0.02562741110710539,-0.4569037633595871,-0.14567030374507872,0.13964942272583653,0.08159049712062055,0.984242368943749,0.11791105000700229,0.15741959330130748,0.12060836879660258,0.06496316954683151,-0.06662194196747559,-0.010133229472873519,-0.04168664219307206,0.8983150223147466,0.897324911913337,0.1450437536583879,0.9840559681011385,0.8311015841797021,0.9971885236144087
iscoco,0.1370817945438015,0.1644441896495647,-0.03535255649133418,0.10974294575893256,0.15439230248512037,0.11092950592750295,0.09223377181655554,0.1244314630818241,0.061724068970960486,0.15597193124803255,-0.08569364556287992,0.2999726313497015,0.13257278855205748,-0.18616558303436526,0.18655177135733259,0.0007337579671919776,-0.044174410253979786,-0.48907383795417453,0.02323524656127584,0.13123163398387191,0.017719680556074004,-0.03622744015986771,0.2000881395192418,0.14716356656298674,-0.08973947580068915,-0.01937825007148339,0.08840297420989451,-0.02358028493409117,0.6539745300603662,-0.11081814266868657,-0.13754442435007205,-0.18225670199484204,0.014505442830179788,-0.030496156440835497,0.19844398392974483,0.007110442918744379,-0.046023606324028195,-0.06553303017999329,0.06511080797849117,0.9608084941082168,0.178512121403278,0.03854254464744647,-0.08910612860972959,0.794343374499931,0.3301152207299091,0.39184785917333775,0.45209491862589274,-0.040751870465649494,-0.23539143490757686,0.13189705105810565,0.2095222471398498,0.9601651191491087,1.0,0.1614190861600269,0.9509960415053543,0.08699059747031603,-0.09073605751074543,0.1612319507714871,0.15856718858590588,0.2753728771043502,0.2195535952445583,0.18844378087513144,0.47648142769176893,0.12552138379838268,0.04772335902422095,-0.11199914882866664,-0.41913063443230064,-0.015049812756460309,-0.4938720774325819,-0.17904211505481207,0.156257922877904,0.0771160171909905,0.9727685285058701,0.07844557673361005,0.11524849524207052,0.08033779829909451,0.10272460095464513,-0.07379244390838706,0.029412743085201892,-0.05291143296456539,0.8780762655597246,0.8880223822960799,0.17856535957502667,0.9776216751500895,0.7692941941732544,0.9630632881186172
iscocop,-0.6070453051434654,-0.4886012611687488,-0.10348078429339339,-0.4078053557101413,-0.023631599364912752,-0.005420526331183412,-0.08387563028654212,-0.06331153430425043,-0.5847657127424735,-0.11229294904115425,0.22184483620734954,0.29445780003961086,-0.03203353840116252,-0.7941032605812836,0.7968272991570721,-0.009097148934470688,-0.048071272113032866,-0.4766489580751779,-0.2650372673260497,-0.02115616743669871,0.02627708267397858,0.14201310777169032,0.851880853299491,0.09583926240134094,-0.050402046415281836,-0.2999236234529687,0.16885080037971706,0.026496479436163754,0.33873400354902755,-0.18100634677768176,-0.13795491425566778,-0.14038128068785982,0.08118688447061334,0.01855715840382189,0.8393534356311926,0.12390725058562761,-0.0921934150623423,-0.01890100383866495,0.7353470141354059,0.1285250119036047,0.9955761308297454,0.10168099661751122,0.021621991428653526,0.19801868672932785,0.35845675960752865,0.22318042289991513,0.16246992934593377,-0.43462426754189626,-0.39538282318783624,0.24410469844451577,0.8423737682990659,0.1297827078631848,0.1614190861600269,1.0,0.1498990406815145,0.12392453871213151,0.02188988070901628,0.9970880021238103,0.18326234971927818,0.05512095449011444,0.07658924942858888,0.6221374296415003,0.08028435326204429,0.9033796015363184,0.04671693100473045,-0.016974085697905213,-0.44350050057415624,-0.4032990749289862,-0.46821427533927884,-0.9950088871796388,0.5771109019002927,0.3094219828300597,0.15754039167965758,-0.011327122219037538,-0.005111161186114238,-0.012888808111164354,0.10832102993608436,-0.05990881798069467,0.08164279312123414,-0.03084758951322871,0.16808097006227826,0.1818950368590731,0.9950266528868926,0.16995970782139672,0.11265179392401713,0.13354347798376992
jbspv,0.10872588247735818,0.13652385136208836,-0.04524485674384256,0.09231545939953716,0.16256346202102298,0.12191607465718779,0.11399354751971971,0.1477480984046248,0.045699657107466186,0.25017316948501955,-0.0967160212998822,0.3005211449397954,0.09970714507378091,-0.18395508058213664,0.18403104629703743,0.010797549485542467,-0.04102264379483506,-0.4891662150041387,0.06543954310413974,0.1267712731999686,-0.000761777444173179,-0.045489561300713605,0.2157029445879186,0.15575397914327835,-0.08592606321112657,-0.014933308110605585,0.09708861297240606,-0.02807538295007955,0.6596793284324753,-0.11615518087565814,-0.13743009570379325,-0.20475354569291762,0.015090894567025968,-0.019814073321258587,0.21322376115734665,0.026541866547191532,-0.05354135100731026,-0.06620638953115994,0.040734430795612696,0.9540526786042401,0.16871681570056657,0.033866251882549235,-0.09800976436899006,0.7910522627765534,0.3553453998652359,0.4128211314963723,0.47808990729625334,-0.002780811334581284,-0.27101199539262333,0.1121935795987872,0.22183695295634967,0.9477928514373394,0.9509960415053543,0.1498990406815145,1.0,0.0973386676047562,-0.0964604292394588,0.1497303610645509,0.13572179852269334,0.30410979248314873,0.2291942792866053,0.19785209035497112,0.65569531421708,0.10917502386329872,0.0421518538236535,-0.11717329062449865,-0.4180109463175362,-0.01384776263564567,-0.49345297279513495,-0.1684599631194421,0.13557895841012024,0.0460844892724349,0.9721301214565283,0.05025170102391764,0.09165202493513337,0.0519719985836624,0.12371480081362782,-0.07320412018418887,0.03291839894200694,-0.0583373520175521,0.880860574936385,0.8944124312194817,0.1698603748064509,0.9699998800031695,0.7604842748154816,0.9544744231608794
jbspvf,-0.14543538391420052,-0.1624871132127811,-0.08265307173813734,-0.15259306561753727,0.015181985286157725,0.05941197075483448,0.05179396121040261,0.07046123573144848,-0.10796283483329605,0.09855179667609348,0.21804662374335199,0.27824705902607694,-0.09443586628915009,-0.1552775056205101,0.13113904493190495,-0.05246106117574053,-0.03218183762406698,-0.23029600245554183,-0.12736680256334362,0.029006219242131058,-0.01807000131774209,0.010147079696616806,0.04869061355433283,0.020246971085206757,-0.01901627037073773,0.16347331116299887,0.07673373128981109,0.04341559956989979,-0.06199917333201089,-0.10705981070531574,-0.1640393205413192,-0.057217851054528215,0.25211229182974304,0.14567971215877598,0.03956850409601663,-0.14117362436724154,-0.8297578820091349,-0.4683968278070628,0.022204442405767248,0.10696605462636125,0.12691707566918584,0.7689847033643227,0.14616038159449812,0.01244540755750971,0.18084255499153526,0.2693945344481813,0.168888777630555,-0.014359705950180547,-0.095531336125196,0.04050449467051967,0.05136856907624002,0.09033131224953887,0.08699059747031603,0.12392453871213151,0.0973386676047562,1.0,0.23325404331262978,0.12227671996070685,0.06036943964639387,0.1781614973246406,0.12442176772160428,0.10909566033545004,0.08070510955050453,0.09346536315455235,0.5178594326018859,0.0008996024309433045,-0.2457561953231754,-0.2213149073258347,-0.23358715723263382,-0.12160747752773243,0.2740532161439988,0.1967676358615706,0.09360089200744597,0.03430577616549041,0.05074639541925604,0.03890384678569076,0.021293803492920673,-0.05076362007567649,0.0013594080226943782,-0.020309750487132322,0.1387684961992861,0.1449470303863682,0.12673503676311904,0.08149969320700386,0.16445176633758954,0.07834678029492526
jbspvm,-0.08512608981248218,-0.1360024970912984,-0.1263928191710849,-0.15891695695852073,-0.09550340366038673,-0.04986489765489383,-0.04877380429874283,-0.050315117398885306,-0.08257022043307649,-0.0735679032464893,0.3125127343003861,0.2740636527061114,-0.05761541904734001,-0.09422464347754732,0.04138266219340252,-0.03346481418217328,-0.02342110389410358,-0.15054003136498054,-0.2594727654214442,0.022873639333070885,-0.004137634543478383,-0.018068073981695514,-0.12567169426075758,-0.058213682530455786,0.03470975434000239,0.17211221226889156,0.04174556346263511,0.03968149791754945,-0.29922122509758864,-0.05974794240194739,-0.13451080133228888,-0.02163832742621557,-0.013517448240543165,0.10368429560699868,-0.14090758443260065,-0.12412648051873275,-0.2632765641614793,-0.12522032665533256,-0.03723558066857913,-0.07318980467382837,0.023353759135674234,0.11398111400348414,0.9358877492356067,-0.11057996715220471,-0.011686143875669791,0.11543033939317351,0.010895783715728913,0.010074834166611833,0.10646500452216974,0.04699530649639837,-0.1347228331535376,-0.084054291304548,-0.09073605751074543,0.02188988070901628,-0.0964604292394588,0.23325404331262978,1.0,0.019202016446838503,0.058990373561016364,-0.002815919104021647,0.12996516636802571,-0.04445536649477452,-0.08314003505877574,0.020464010408905026,0.09124439246897714,0.8751802204765319,-0.20234022540283594,-0.25944320943422444,-0.15783795110735274,-0.023455321796656114,0.3065536855028678,0.28039727141368864,-0.09413620348615692,0.08605632643083615,0.09048302020996447,0.09151135765700207,-0.0656134431678717,-0.04268935135358786,-0.03572693205210947,-0.01192528162271929,-0.03251958324471731,-0.032170368899838,0.020057477277910365,-0.08454439445322011,-0.0046595858315223795,-0.09047940098015042
jbspvp,-0.6036513606675573,-0.48424008835944327,-0.08453988904326948,-0.3933196577857112,-0.023049317495804942,-0.009389795037895955,-0.0870457843885774,-0.06734766592252064,-0.5820390436421832,-0.12563544518483122,0.22224140635814318,0.2973209890440287,-0.036279172519001826,-0.7973743906814725,0.8007688961477755,-0.007948165418880226,-0.04716079582496515,-0.47747898075891293,-0.26583403976858017,-0.024947907144983412,0.02342922179402406,0.14717310060074665,0.8513121578158168,0.09265938945584427,-0.05277159145421101,-0.30483528256029724,0.16946993484173417,0.025763921541326798,0.34013239668262835,-0.1799320121577626,-0.13723649545723887,-0.14344557937996566,0.07883474992718588,0.013331305788726105,0.8377627937006472,0.1268335375211635,-0.08843997190368186,-0.017375303557004496,0.7457656346720207,0.12725271810188638,0.9951987997374018,0.09905367735095771,0.01731508173410756,0.20079301872664296,0.3629715485550901,0.23197660327559988,0.1581401044384058,-0.4500619500693088,-0.3967529408000089,0.25390309602951433,0.842455654867353,0.12829778471957015,0.1612319507714871,0.9970880021238103,0.1497303610645509,0.12227671996070685,0.019202016446838503,1.0,0.19500763665452786,0.05401467222209712,0.06932206329246776,0.6229051815590299,0.08067745382331998,0.9234576406999786,0.045916641884819115,-0.0180647623216924,-0.44378394563023704,-0.4041579508234172,-0.4689029233361413,-0.9951469046860338,0.5783315858089937,0.3108200279697552,0.1569060774992335,-0.0171552168714718,-0.010719054016503483,-0.01860469849588461,0.11198376943437599,-0.05562644044078844,0.0846890044964453,-0.03010986809814489,0.16589179428700218,0.18000624926390413,0.9950840750226222,0.1691564246615653,0.11074171277313713,0.1318642556846636
