,pspwght,pweight,anweight,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,agea,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdkp,dngnap,dngnapp,dngoth,dngothp,dngrefp,domicil,dsbld,dsbldp,edctn,edctnp,eduyrs,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,hincfel,hincsrca,hinctnta,hswrk,hswrkp,icomdng,icomdnp,iorgact,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,mainact,mbtru,mnactic,mnactp,njbspv,njbspvp,occf14b,occm14b,pdjobev,pdjobyr,pdwrk,pdwrkp,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctra,wkdcorga
icomdng,-0.13885223365401203,-0.07144986236562427,-0.1501954632629035,0.005096774792748015,-0.00929641318202667,-0.020840906156620046,-0.012785220888278069,0.03658279773845176,-0.04860426490591291,0.1918181177059732,0.2525915215995049,0.03037049486260628,-0.02190097215179498,0.008058301729113097,-0.005508930394429872,-0.04215770477693384,-0.1476009846759234,-0.09724211517645559,0.04195299463965297,0.13454977594305595,-0.0847705905337126,-0.15874431109524925,-0.07645234030496384,-0.022550345103748242,0.1283930207306038,-0.1457737482796041,-0.06914862371484115,-0.23020724871460804,-0.11347863923567066,0.054925265693778855,0.021979301761696074,-0.1253538131368094,-0.11706502670169007,-0.05750081633934806,0.10423559367234499,-0.021677051781812416,0.11172813064459465,0.15122109299943604,0.10715066182595209,0.06404234077345751,0.2565937768382241,0.07531199944068741,-0.19033401145615836,-0.08245776532456366,1.0,-0.07278998125833817,0.11292661892418895,0.05452340052044642,-0.028275687777143704,0.07271984654498981,0.12580198305125698,0.13597754224676628,-0.027270574094534768,0.8266945054034031,0.06506016849803456,0.45304195947748716,0.20577347495198964,-0.076525041739048,-0.048243809879605554,0.06239520731614386,0.09041564087744176,-0.15045677885406897,-0.14458334530462538,-0.1592146851328026,0.019185883170991028,0.13878160456401298,0.13484057376164651,0.12711718841198175,0.009565535480787568,0.11154302671259846,0.012718626844184044,-0.07740527246021874,-0.016536095616689186,-0.039583220288741804,-0.05536839041282656,0.09292781379841894,0.10280710451919597,-0.023996550463742595,0.11026229416850593,0.038872555903341884,0.10927935360086125
icomdnp,0.2924881680051659,-0.012074694629129993,0.2818512759659542,0.1596157844567425,0.07124317756439091,0.08214601449297136,0.13556903359232064,-0.6517547420392727,0.13598779022205684,-0.06287257256717257,0.29051851346049806,-0.11379597729441605,-0.5615696534916931,0.672016656790285,0.11243121954639226,-0.0734006796918435,-0.45261815742420425,0.3386812653565315,-0.06544355231044537,0.11638617663292598,0.9940142068231377,0.049604808088879064,-0.1065178188545526,-0.03015802747528474,-0.1724174618009852,0.07377471889326556,-0.16827610319937555,0.5690355132058487,-0.2965092325770104,-0.3638511630912413,0.14853450183276778,-0.00045962681882949095,0.01214778866635949,0.5451168104188863,0.2733631420694057,0.7789329247221923,0.01738298924187842,-0.0009151128565440084,0.15770434011337944,0.4743379289494908,0.3437906599236603,0.22733605433209061,-0.3381040504864529,-0.31159760634339256,-0.07278998125833817,1.0,0.2872573654310599,0.34953616653686004,0.7667400148488047,0.36459770198389013,0.0071983317425848865,-0.013936420118749258,0.767056577147461,-0.008868473834407968,0.5329242873831859,0.166390034371658,0.4314834308481572,0.40579413447047835,0.5947885235245964,0.029426428473310597,0.04474194013926463,-0.42011338452867775,-0.33401502941040107,-0.44706641720826856,-0.7667331799248459,0.21914218402585164,-0.24049697738382245,0.3098041938819854,0.014553737551007785,0.01555100443845876,-0.010726841245624988,0.16544884213247846,-0.20078299425718907,0.14363297358377355,-0.1583183522506646,0.3147591503848574,0.30585425442529124,0.776563384304146,0.31670243267314063,0.1932954039991124,0.2650058533520136
iorgact,0.27866740636668746,-0.1284338214994658,0.20321994796076914,0.29401105412850825,0.2558541292339377,0.2519810227499276,0.2750702198536631,0.02037481889422021,0.03511207080317199,-0.12872770328362396,0.2761120302103483,0.15697829235098162,-0.20305369503499332,0.2660503529641284,-0.019335097041487725,-0.04164764721352163,-0.3615487717539617,0.05856067827033888,0.025682281233660193,-0.06865301750710073,0.2859531241156355,0.052014431148645256,-0.04069049067763314,-0.07713874750853157,0.10044446488645581,0.0526949984329269,-0.07586284656070534,0.5399187538880909,-0.09312027608137792,-0.257180253942485,-0.09056304346238453,-0.03907069992414679,-0.0302830471568112,0.10075168360927193,0.9449807028081958,0.24266788040448134,0.024237655742609877,0.036785314287687755,0.6310281763484391,0.3294476449215759,0.39828430871407344,0.6634716132907946,-0.06173462060229532,-0.13598108858423413,0.11292661892418895,0.2872573654310599,1.0,0.9372928121402813,0.25297024886446584,0.9016906181179491,0.048186636527044364,0.002314893791132282,0.25007229857489977,0.06876393239205787,0.6157003522905117,0.17669370361432973,0.09530568623218516,0.28414140096258445,0.161694153488417,0.027909268108608075,0.03811070656060304,-0.3023554522143632,-0.02357533492177755,-0.36249283397511256,-0.24012671619905604,0.10837906643220357,0.0020744762631542068,0.9368179403341103,0.1643285265435392,0.19449875897240113,0.1502828659856478,-0.00693164852459227,-0.11249558074385005,0.05381413905678154,-0.08529351356353136,0.9208534231987017,0.9249308977232346,0.24010821908897348,0.9441042032532969,0.7390017314650675,0.9887246904964354
iscoco,0.35935081273369024,-0.12751648101963062,0.27281357717800225,0.20050990795918114,0.14720379921558324,0.15245721987297078,0.1719603524308863,0.03776301611548081,0.0511036003076875,-0.2447550774686984,0.2568443165582047,0.09960657974403346,-0.18956575474521675,0.2825425545071974,0.010522591507002056,-0.03681737974478982,-0.3713554134195089,0.10608147536072787,0.012355614056821482,-0.03816866749742589,0.351861855587119,0.06274499937046868,-0.042599646913058134,-0.07531313933802486,0.050370822026072654,0.06414700712188713,-0.07446769391052468,0.6588157606482413,-0.05868762672555257,-0.2875796274609302,0.027458013822499083,0.03013194292703465,0.04347928867093112,0.1588030264010291,0.9624017867204461,0.2774037726008776,-0.010336784035947908,-0.05040308054309987,0.697886520881765,0.391496337099744,0.39259998265299645,0.6480686978571824,-0.04336135962305106,-0.1441414353278508,0.05452340052044642,0.34953616653686004,0.9372928121402813,1.0,0.2919879996613041,0.9750673756915985,-0.0037276359957833264,-0.09192791976613286,0.29020377039366985,0.02487587832509899,0.6087006545942873,0.12774511901170754,0.11256541582493204,0.41368161763530725,0.21539059584582723,0.01644957896029067,-0.027595665508218084,-0.30499666824118593,-0.015446646123071544,-0.3712342788115481,-0.2754614151680748,0.04420160011162537,-0.06556984558917693,0.9791725276416962,0.11459853924361167,0.13951838453218157,0.09377244340145695,0.062466228809759175,-0.0884126282410798,0.08346530602705292,-0.07770001561143801,0.9185486795161304,0.9200501421969614,0.2755931279751809,0.9881122617956515,0.7027164168340375,0.9595247714487201
iscocop,0.030669537586084192,-0.016405382604546208,0.07958737132296453,0.19975797396142778,0.09023209319852567,0.0818919428509324,0.1455159802981965,-0.734495683234672,0.05922442564481444,0.3451627191459608,0.5939801176879631,-0.14245277808401938,-0.7841731533747257,0.8220371088005799,0.11097236352561173,-0.029447771403613116,-0.730317886455435,-0.326205070293015,-0.04148356372633282,0.08526355395198301,0.7916088260762523,0.07095741458077194,-0.0351684251971637,-0.006468799095960829,-0.0025801657201938435,0.08701604959657878,0.018091237410701507,0.39425469509907046,-0.15206818890721296,-0.5863092456499224,0.11280621378817515,-0.1722702743073735,-0.20122614073566955,0.6999239960453602,0.22381149423419175,0.9969677557064899,0.15260875872737478,0.2695481084140915,0.08553666270662451,0.47997562963509327,0.48682226738779216,0.18379072970025884,-0.35001189166217794,-0.09383228093697134,-0.028275687777143704,0.7667400148488047,0.25297024886446584,0.2919879996613041,1.0,0.28239775088000174,0.19471613800563792,0.28440469640276933,0.9991223241074136,0.046222527916455224,0.6193403741258355,0.4981243526064352,0.35553247239541075,0.3446203856693023,0.8088383622467246,0.12342533848121987,0.27007936587900383,-0.7179927735304725,-0.6650730416719501,-0.7267010425321642,-0.9964886417075021,0.6325551937257332,0.3748024308369783,0.24252825635428452,0.07273086653208541,0.08197140803881818,0.04306612784648881,0.13288451433573834,0.03557637779047403,0.1299318258957119,0.025102048888757913,0.28706654691059275,0.28902555975150346,0.9971758634623084,0.24735029314565252,0.14604236891243846,0.21342744644183503
jbspv,0.40914034205566846,-0.1458351274446235,0.30846670976550195,0.1857046233636367,0.12786051958179268,0.13735474687413196,0.15937474485678735,0.03611140029057036,0.10476112163872693,-0.29156512986511157,0.2386739485954628,0.06381542087430306,-0.17308112650141771,0.27185645125655333,0.015098376777437701,-0.02756404211068535,-0.34911210125910147,0.1399058417407972,0.0012853530094408298,-0.03993637125900439,0.36665208624643597,0.06439316761578961,-0.04919533392242221,-0.07477159504907607,0.03762156652471969,0.053026327140110636,-0.07442176117060331,0.6732264730432556,-0.04663097239234211,-0.2857971462195253,0.0714985269927518,0.0452682548046055,0.06138267129290288,0.15879105926272252,0.9330029467026225,0.26965427511192386,-0.023326254257705913,-0.06895545611788324,0.6717802772830086,0.41094544217096973,0.37234424283134726,0.6335364863780157,-0.03538410972988336,-0.15421041017215428,0.07271984654498981,0.36459770198389013,0.9016906181179491,0.9750673756915985,0.28239775088000174,1.0,-0.018812934462413087,-0.11442671337964554,0.28146957305785825,0.025837778917434533,0.5808744810619784,0.11222512680752951,0.11667098944291694,0.5755710842540589,0.2191664440276868,0.00994370745218727,-0.041252124978369414,-0.28131817021539224,0.0007032220599711246,-0.34880128660609777,-0.2676292378811376,0.0023444799738339133,-0.10708656821264656,0.9615264530475582,0.06467755650882662,0.09247259982666495,0.0484711778374547,0.08520474433004548,-0.08161255705631794,0.104173990273595,-0.07952260871743012,0.8876381805673822,0.8866140481900623,0.26846298517017203,0.969775407312242,0.6659943814317104,0.9277164460273346
jbspvf,-0.19503099978083305,-0.04882647994395402,-0.15502395765416183,0.10815209715177256,0.05319061810135627,0.05062173240124782,0.07708763566282051,-0.2205318199437249,0.04074493725570661,0.4879223859151189,0.39932711779289115,-0.03567730345673132,-0.29935996560653005,0.22044007141744362,-0.05456261635628405,-0.015433387820672011,-0.30637715711229363,-0.3058781628681317,0.020590639484517753,-0.06062627210028551,0.0033041153089941253,-0.04357562155773584,-0.011723705683311367,0.01646993999476553,0.44780156708237207,0.0674302275041427,0.013481429205202084,-0.19653056434155539,-0.12257082286423568,-0.38806514692502775,-0.24101543270987402,-0.8471986321204925,-0.7797380633555445,0.025109105335621558,0.059443153050833475,0.20003007201293,0.8517897838375882,0.4303672809606393,-0.2194113044411084,0.13851410455582294,0.2126293366765534,0.012730971582554061,-0.06242511148973925,-0.052382630351295416,0.12580198305125698,0.0071983317425848865,0.048186636527044364,-0.0037276359957833264,0.19471613800563792,-0.018812934462413087,1.0,0.6139826463982535,0.1946199755417328,0.11102695978206795,0.23507039883946343,0.3619800160246381,0.044992401056723655,0.028538861252824923,0.1715007095751319,0.568794987604652,0.18569809233675416,-0.32451186319862585,-0.34116364565750806,-0.30849515926306104,-0.19995119365050956,0.4496540351217547,0.3785421522281419,-0.00861448523522015,0.046408164830444076,0.06648390875216403,0.058757572871689756,-0.03552726097545219,0.010452079109150655,0.039815170073652324,0.03774511619542069,0.06900514023440266,0.0800638721886125,0.19661060676507874,-0.009301155981478276,0.13099441920415772,0.013586085090199674
jbspvm,-0.36034820572987797,-0.06490662820673251,-0.2973817187139437,0.13813021052260516,0.07512614692104966,0.06421652555171567,0.08932138202924415,-0.3576158213222496,0.05887409032457432,0.77030542938554,0.545172762386265,-0.04670928342681084,-0.4592091696933231,0.3361398441931129,-0.08313473642359759,-0.01894054272437564,-0.44057420271959497,-0.46842575441319123,0.012731362560154176,-0.05076035096588911,-0.009654672852895155,-0.0016057443360534063,0.0032288703184637324,0.017682688825134303,0.46543397432876993,0.09668579143929987,0.04673225783217485,-0.3572614084801763,-0.22444530457140502,-0.4700157158083105,-0.22104842691669616,-0.6686101556381733,-0.7210764713114588,0.09035776787718454,-0.021388722380420482,0.292634309975069,0.4089911583152207,0.9265355847623323,-0.24318856005840606,0.09777284117168995,0.2566486020336807,-0.07089555856956062,-0.07694759340619309,-0.07335124657183678,0.13597754224676628,-0.013936420118749258,0.002314893791132282,-0.09192791976613286,0.28440469640276933,-0.11442671337964554,0.6139826463982535,1.0,0.28238974813248613,0.14736461701762352,0.2144107816218587,0.5477572858631833,0.07104605659353956,-0.060987671906515065,0.2194842318900492,0.20026304819353988,0.7505796519605367,-0.47486353380388746,-0.5182024196445518,-0.44404513681219493,-0.29374837546322013,0.6873444028562572,0.5873987907519341,-0.09188903009499647,0.0708725681662815,0.09414887257353133,0.0874414077285775,-0.07474960799292635,6.232771667007036e-06,0.04474797058754019,0.061638593891289305,0.01077758106344215,0.02756580803930768,0.28933180404757336,-0.08546109478108686,0.04689006695024291,-0.04337420572713892
jbspvp,0.03128645470122248,-0.019094162200309284,0.07881076424671446,0.19759689004231493,0.08815773066180102,0.08038970233531,0.1442165602106704,-0.7354063423958467,0.05013135643015459,0.34288014813245915,0.5949501102890579,-0.14111934544053878,-0.7844223019669849,0.822491023474692,0.1112702886588821,-0.030374700100572565,-0.7290234062928505,-0.32532790342550705,-0.04221468788565964,0.09005096192047922,0.7917308304881552,0.06947030295889521,-0.03472800410947802,-0.008153545158259836,-0.004035467543248805,0.08655469528358326,0.017667143527971538,0.394499588101895,-0.14881278184785085,-0.5878584703330616,0.11585990681714409,-0.17192483755821894,-0.20011652571728264,0.7066558990527313,0.2212603225107065,0.9962607012331571,0.15171465251719904,0.2680901207564211,0.08531330310642266,0.4825618584198903,0.4877293650962067,0.18328554536037867,-0.35355319373267474,-0.0929704879660097,-0.027270574094534768,0.767056577147461,0.25007229857489977,0.29020377039366985,0.9991223241074136,0.28146957305785825,0.1946199755417328,0.28238974813248613,1.0,0.048156698366371244,0.6167476080096868,0.4960812008885525,0.3557084883181457,0.3477426244224552,0.8279501772561974,0.12253746664571336,0.2679737365691596,-0.7168189621500544,-0.6645260751930167,-0.725413226828036,-0.996150565116039,0.6307679498981071,0.37310599731913435,0.24060171196632313,0.07016155148150696,0.07950251602826401,0.04103640060958644,0.1341205467850917,0.03575939178128307,0.13107018611834217,0.025071280754709442,0.28448621568888305,0.28618995803305064,0.996679661692063,0.245535726194186,0.14286659113290245,0.21089624686093306
mainact,-0.13933881463228734,-0.1899586276273005,-0.19802270609155975,0.07700181914722513,0.048078084384446204,0.03485017419351379,0.048482132768472574,-0.03317843347697902,-0.04902687402282349,0.20632128830732957,0.2192699339349312,0.010214799778051759,-0.06790959061918399,0.048211456321008435,0.011775504067734059,-0.05351591876341738,-0.16252740896154397,-0.10242131471379562,0.009429531490249736,0.08307344710138591,-0.016537603870580196,-0.2296113914156658,-0.0829667639886991,0.005976924509109005,0.1361757501787969,-0.19785839653611842,-0.05137626029835281,-0.2486929490752103,-0.155736953977421,-0.10060164169298054,0.05686252011801825,-0.10761200721315203,-0.09816709369632333,0.02553211815223916,0.046225876421557455,0.05039787013409588,0.08234631720460041,0.1524757075653999,0.08319618661291654,0.04668887458791466,0.13248176411737353,0.06873582909775398,-0.3479010595520926,-0.10318764337673998,0.8266945054034031,-0.008868473834407968,0.06876393239205787,0.02487587832509899,0.046222527916455224,0.025837778917434533,0.11102695978206795,0.14736461701762352,0.048156698366371244,1.0,0.0322484590908789,0.2568590845673488,0.3037842629453329,-0.07360159215166083,0.03641778758248964,0.05465538866072018,0.11746240885247557,-0.16907127452175438,-0.16666815953674022,-0.16809836618605953,-0.05186672342488936,0.15626523762303443,0.13161965438186396,0.06039215377181608,0.018599145198442024,0.0559713606871517,0.03392635988837639,-0.09631601315875558,0.007280035704433084,-0.052527965890270784,-0.03741248333870044,0.048363384852724005,0.05987239724182402,0.0502462355584092,0.055556040995998646,-0.028173866387492627,0.05980500144830184
mbtru,0.26774814192258206,-0.09119226777662853,0.23568097127785523,0.2808391223782233,0.1967452708592389,0.19568876158022402,0.24386637819873697,-0.3201032719566566,0.015748997034244486,0.12731244611556716,0.5823617060043095,0.026176578633571878,-0.5352855230297309,0.6002699089034431,0.09890199812960791,-0.021513628818183812,-0.6978375378975901,-0.12193673506307941,0.017851565581713906,0.0011839330996319772,0.5415837749143124,0.1012173369738849,-0.05452647218207366,-0.05143936860127169,0.1560974945315525,0.12043252702541367,-0.08639260929612755,0.5795898179301585,-0.12102122960175533,-0.5400750378336334,-0.23031045611290488,-0.2096735856368888,-0.20869169714013802,0.3126812652891581,0.6386529622419521,0.6152490416499375,0.18310190450833005,0.22247068985724525,0.1644979910769428,0.46534218549273365,0.5593262320767795,0.5438655544925579,-0.12757661533150502,-0.1717615428953956,0.06506016849803456,0.5329242873831859,0.6157003522905117,0.6087006545942873,0.6193403741258355,0.5808744810619784,0.23507039883946343,0.2144107816218587,0.6167476080096868,0.0322484590908789,1.0,0.48044024140245334,0.2001740813620437,0.31103892291626023,0.46524944966412646,0.12186297818400559,0.19117096614289422,-0.6566409536218499,-0.501113829729829,-0.6959478707066905,-0.6124442606309488,0.46477939496606846,0.21443069590161404,0.593432931884684,0.24662093334097757,0.27821148614203134,0.21938633674186153,0.06749307010564416,-0.11316787273778157,0.10004127083578843,-0.08748403623643015,0.6330762125626958,0.6351737708924247,0.6100355474422188,0.5910138696164119,0.6295525949274091,0.5823375610083584
mnactic,-0.2528540900366608,0.017470441012967453,-0.1625962677637466,0.15964921174972183,0.09791003062472951,0.06718774248399594,0.11939511700682588,-0.4073439555577919,0.13432351890240626,0.7104997300980002,0.8044153749479415,-0.1171154838095994,-0.5850275525205398,0.5284305644009102,0.06391840267520203,-0.023557838092579463,-0.8289599920967351,-0.5198469425148596,0.06400202000573312,0.06467800610515502,0.1720865743695824,0.1387682582935879,-0.015110127771985763,-0.017408627028065345,0.26458049836842623,0.19712436349777956,0.011897226293791582,-0.07561797638166844,-0.1891775309554425,-0.42612561095564183,0.021301906479666236,-0.3153981070055447,-0.3775165109221697,0.3050383401829037,0.13062824372676457,0.5014733443439874,0.3200602012800411,0.5495556454997674,0.004567730319168479,0.31666634388254017,0.5730343806793398,0.09788034583357752,0.09771259281761922,-0.16787046517548534,0.45304195947748716,0.166390034371658,0.17669370361432973,0.12774511901170754,0.4981243526064352,0.11222512680752951,0.3619800160246381,0.5477572858631833,0.4960812008885525,0.2568590845673488,0.48044024140245334,1.0,0.1465682568297437,0.0934492949162817,0.38936526532329757,0.23680143370716591,0.463835152327049,-0.8485031530944636,-0.8529043656141111,-0.8372370779507774,-0.5084254420944816,0.8486795001683723,0.6631024627940851,0.12391566559460719,0.07454647312675934,0.16321423892149553,0.059700388125637695,0.08218184303986399,-0.039391267423619446,0.15935719568522372,0.010243771284357647,0.19117551244365188,0.21384792811680498,0.4998907912824051,0.12605746979784244,0.07432044758976276,0.1347292629877006
mnactp,0.0631507069507283,-0.1568751127377064,0.006939751254305891,0.08840059638008053,0.021457150266580387,0.018217024479318104,0.05004570270308543,-0.26726613430666907,0.07305430243038445,0.07128171075476303,0.1991112918065753,-0.05455024249327414,-0.2519525549662675,0.28842429184898394,0.03433258899914717,-0.10790937064742873,-0.22963101784381856,0.09016254642593322,-0.07101371224579667,0.2711985709031724,0.4067637557273117,-0.07757542917934034,-0.20414675445677485,-0.001365464103141602,0.011678272998066414,-0.013843613048652953,-0.26453688481856924,0.1287448688642965,-0.4506512871220376,-0.2179784992811436,0.07187570822117645,-0.02367236928553767,-0.044562685269516546,0.2836254957398474,0.08624433267216476,0.36211312892706876,0.05942885051622497,0.06839359184956245,0.05571903241753163,0.20327443659314326,0.15526414863691537,0.1037451885816875,-0.29542240821216414,-0.36310487990506335,0.20577347495198964,0.4314834308481572,0.09530568623218516,0.11256541582493204,0.35553247239541075,0.11667098944291694,0.044992401056723655,0.07104605659353956,0.3557084883181457,0.3037842629453329,0.2001740813620437,0.1465682568297437,1.0,0.13697644417205915,0.2829925199781723,0.07379579256704043,0.06962557205587826,-0.22313724911910995,-0.198959532779553,-0.2290599274716707,-0.3542457479198494,0.15761147405350007,-0.03211411225361001,0.09990214833121965,0.006469310279819179,0.01683717228105725,0.014132855256886082,0.028956991762634735,-0.10023762501497803,0.04473546848126814,-0.10044214327132428,0.10812660073752141,0.1088346982966457,0.3625312955961811,0.10274488818725834,0.03954813441570191,0.07975733887719644
njbspv,0.36297631174768735,-0.06623143915853576,0.31138613634300005,0.10708942694734677,0.02564246668252893,0.04831201035843799,0.0904240203699816,-0.17883934264888965,0.27776323880414683,-0.19028919491648813,0.23979020224398914,-0.18007427004089557,-0.22661028799562227,0.2978082070190759,0.062221721602249376,0.0026884612730705176,-0.3112047775479014,0.1105692546857267,-0.05344827380492309,-0.009633799844141913,0.41500147991862163,0.06192771313864363,-0.05404284515011645,-0.025471166695492146,0.028894331148950708,0.07319097617872175,-0.025576928958585553,0.47630435773492374,-0.012452891943756187,-0.3532065322251942,0.2643686162562538,0.017691333762134016,0.01469675716540632,0.26195538060039447,0.3050924258742838,0.3374024153937158,0.028151598668618525,-0.05401180271734401,0.1816269695027141,0.4341401145027238,0.21714921037363125,0.25688857190135245,-0.015915396911475973,-0.1744327640264351,-0.076525041739048,0.40579413447047835,0.28414140096258445,0.41368161763530725,0.3446203856693023,0.5755710842540589,0.028538861252824923,-0.060987671906515065,0.3477426244224552,-0.07360159215166083,0.31103892291626023,0.0934492949162817,0.13697644417205915,1.0,0.34445743332605927,0.05925662434693253,-0.03063149559525731,-0.2773668068138814,-0.17657991253480607,-0.307292181235436,-0.3361168209739583,0.04749578269858737,-0.10174941004616868,0.3611017528175437,-0.19438210832941744,-0.19174657413059734,-0.20287374422728072,0.22228548557687858,0.007373292850987746,0.18487151195052107,-0.028252747866062546,0.3154567698880708,0.31028001033406477,0.3405345860249576,0.368785527297464,0.1392457102442524,0.29371332692539187
njbspvp,0.02678623613651359,-0.027023077918068655,0.056689187031755676,0.12686332143113918,0.042735835378281274,0.03699288408473171,0.09314523366287104,-0.5880157129480904,-0.051174257182664495,0.26701256977014265,0.502552320161352,-0.13767168377024147,-0.6405262637826498,0.6748462740919122,0.09059395808404597,-0.027328759425526056,-0.5888241087774311,-0.3009070644045065,-0.05048462937049998,0.12122572072718767,0.613096833497063,0.05883498660965991,-0.02045843908095889,-0.01259296546684054,0.01594162384816227,0.08486938627694153,0.02633339374612602,0.31593333505549576,-0.05839946764999559,-0.5222340827471931,0.12555468534167014,-0.1468524184380593,-0.17350329515402926,0.690395835494065,0.14544215743531275,0.7997713772330506,0.12803606977641904,0.19662779740097924,0.043315522155870444,0.4314226879937772,0.37895241436368254,0.12880648897710284,-0.3152544623185506,-0.05330608503382899,-0.048243809879605554,0.5947885235245964,0.161694153488417,0.21539059584582723,0.8088383622467246,0.2191664440276868,0.1715007095751319,0.2194842318900492,0.8279501772561974,0.03641778758248964,0.46524944966412646,0.38936526532329757,0.2829925199781723,0.34445743332605927,1.0,0.10550551035836536,0.18094449194793985,-0.5815084054658518,-0.5480565984493296,-0.585782473044621,-0.8052094590170282,0.5076234846851307,0.3229231498925022,0.16714819207518442,-0.00533548113414504,-0.0004944332760190086,-0.03118410710050123,0.1354686111600851,0.06389607520372241,0.12727036058579708,0.03843149640517398,0.1948747069883611,0.1933484970249119,0.8042437261522041,0.17126974171479414,0.07857638898812866,0.1336834775544293
occf14b,-0.01701054146405831,-0.02047299126322531,-0.006173647998200456,0.02526292363394197,-0.01668291176657703,-0.03297879335831652,0.00443335644255952,-0.16403235805873737,0.010686647967064256,0.2499514254911379,0.29399886524540947,-0.09427895440367713,-0.18331107993453247,0.1457554185089542,-0.0314676216272912,-0.04958807838306983,-0.22869543803093903,-0.16001452772249272,0.030040269061824297,-0.04771866635129901,0.027862850289680108,-0.012744246976448213,-0.030888155295552448,0.026098588749105277,0.13302733235859596,0.06242577804256983,-0.029956229734388058,-0.06749553317648135,-0.07405196517589509,-0.21039338673896854,-0.02874621286773094,-0.06347815147445228,-0.1563982656581712,0.06659329964904127,0.010102305937975724,0.12655220122444755,0.8891439104575352,0.22574016995715798,-0.047285631221213105,0.1746860958123947,0.18483493763397016,0.02506814440687402,-0.02768316142163454,-0.07709528355976962,0.06239520731614386,0.029426428473310597,0.027909268108608075,0.01644957896029067,0.12342533848121987,0.00994370745218727,0.568794987604652,0.20026304819353988,0.12253746664571336,0.05465538866072018,0.12186297818400559,0.23680143370716591,0.07379579256704043,0.05925662434693253,0.10550551035836536,1.0,0.18566080942484708,-0.24206181283737277,-0.24973886363322412,-0.23048549326714188,-0.13003487947153167,0.2664857498299919,0.20861925915597246,0.012647905915125959,-0.1225504663754867,-0.09372181740472808,-0.11152724256373014,0.05868939619082796,-0.0016710414067238571,0.10203294244682407,-0.012587749201809443,0.0374821094459333,0.048633112703339774,0.12946529375634372,0.007094530915128599,0.01858106163558167,0.01305570873961682
occm14b,-0.2072178086476613,-0.08138131437177931,-0.18529882585494126,0.061326731658948155,0.011533828910982629,-0.0029677118720015175,0.02342482452395887,-0.32475685559375694,0.03790965130827277,0.5594544737186087,0.47286168456067,-0.07533027779712625,-0.4012652970209822,0.32660583191416104,-0.039528158189213215,-0.024351163119526644,-0.4252024331412519,-0.3515893325872207,0.011505538782945026,-0.06207757350561969,0.05524415147896439,0.03772433153955968,-0.008908766102209056,0.02083984173827502,0.1724638737862704,0.08168788813631753,0.033003051086850144,-0.19001577393398542,-0.15505121564098426,-0.3479938074838768,-0.04397651126708723,-0.14993311320879313,-0.0973528101407627,0.15092212050472287,-0.007984497152493357,0.27655054224981884,0.18139844207070058,0.926605236914873,-0.07465474838722728,0.12794219610678167,0.2579027588411151,-0.017115935760685395,-0.042650643596421366,-0.0808435964753693,0.09041564087744176,0.04474194013926463,0.03811070656060304,-0.027595665508218084,0.27007936587900383,-0.041252124978369414,0.18569809233675416,0.7505796519605367,0.2679737365691596,0.11746240885247557,0.19117096614289422,0.463835152327049,0.06962557205587826,-0.03063149559525731,0.18094449194793985,0.18566080942484708,1.0,-0.44971237957798776,-0.4711871163528274,-0.4277971144738169,-0.2810738373547601,0.554535273567661,0.4454123155223223,-0.019718704398265147,-0.013335789329538593,0.01509992503705191,-0.0013845787259709542,0.0028575750547507827,-0.01896019281294423,0.07616581920396683,0.019887805951070286,0.04093694715902457,0.057717925724578595,0.27699758277408865,-0.016585566407135405,-0.004684672365020821,0.01048913463158397
