,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
pdjobev,0.021594627,-0.007531168,0.018318956,0.033053568,0.019621461,0.025742304,0.014850198,-0.015582183,-0.015441046,-0.073665564,-0.009359324,-0.01791992,-0.0268492,-0.035893353,0.080537409,-0.120198799,-0.27418003,-0.147007213,-0.633812661,-0.019427459,0.006897481,-0.349024487,0.033842268,0.266080667,-0.19499684,0.001767416,0.005456648,0.876874667,0.233077677,-0.021609561,0.000409434,0.021975734,0.025030029,-0.060112481,-0.06822878,-0.002673962,-0.019997171,-0.00094343,0.000256552,-0.161196256,-0.019546502,0.138965263,0.004487916,-0.06887188,0.043190397,-0.071521165,0.068524892,0.075949432,-0.037560169,-0.055598709,-0.041736944,-0.041974929,-0.052011871,-0.053494509,0.075667313,0.075997675,-0.054812274,-0.039562935,-0.055024241,-0.084391677,0.042933909,0.017743775,-0.073012739,-0.192722846,-0.249539668,-0.062577363,-0.095985715,-0.132147119,0.060477336,-0.175894541,0.040940356,-0.100167925,-0.112359646,-0.135027406,-0.099422271,-0.073103764,-0.094083596,0.126407521,-0.056678201,0.618936323,0.169444122,-0.128755864,-0.044841197,-0.886847607,-0.890716562,-0.085242689,-0.238423525,-0.211042384,-0.191234927,-0.180378255,-0.215523841,-0.284656172,-0.184574851,-0.207595425,-0.206695936,-0.083293114,-0.083390718,-0.214327858,-0.01134983,0.019105696,0.014553404,-0.003019394,-0.01219046,0.038138366,0.068018576,-0.122934135,0.002104928,0.072415769,0.0176854,-0.022994752,-0.195566851,-0.075776598,-0.271438931,-0.060777473,-0.338033421,-0.066368311,-0.094342116,-0.073298359,-0.054229156,-0.070004685,,-0.077356354,-0.093279134,-0.097594891,,-0.264333102,-0.034463545,1,0.880414125,0.916667084,0.258439595,-0.003748316,-0.055755227,0.699260992,-0.651621168,-0.381001769,-0.220963943,-0.027777606,-0.034482221,-0.033056798,-0.15536267,0.028846143,-0.094876538,0.006298945,-0.190848854,-0.197847432,-0.222927974,-0.247109086,-0.230298806,-0.027371287,-0.105762782,,-0.746617278,-0.184197226,-0.176368182,-0.141848025,-0.178736394
pdjobyr,0.014365625,0.001450039,0.013753458,0.063938405,0.058977484,0.018570145,0.041334838,-0.011622479,-0.011245904,-0.083540937,0.02454205,0.006858207,0.007288661,0.002237728,0.095708271,-0.087225747,-0.257741555,-0.144198797,-0.58600761,-0.008048411,0.011107289,-0.298608195,0.060912278,0.234352487,-0.156719078,0.006554929,0.007631401,0.746011007,0.243224867,0.013845841,0.014734797,0.02365206,0.02473931,0.004997564,-0.043646018,-0.009528342,0.010881588,0.004579174,0.005467711,-0.14880292,-0.01207355,0.163737177,0.043276944,0.050424524,0.036559963,0.008027535,0.058287777,0.052541299,-0.022608676,-0.026220323,-0.021448199,-0.031322875,0.005437945,0.01829535,0.069188994,0.05854794,-0.026874845,-0.030071402,0.013355958,-0.052291679,0.036587259,0.01656412,-0.05387611,0.143667041,-0.192054109,-0.036097722,-0.091944146,0.051948855,0.060836715,-0.177054776,0.070617237,-0.044717474,-0.064035928,-0.070059935,-0.01808911,0.010643386,-0.099610652,0.090827193,0.018863736,0.603212467,0.19040206,-0.103054916,0.024479948,-0.761773465,-0.758677804,-0.017287715,0.141930455,-0.181115947,-0.134016267,0.140280738,0.117190369,-0.227005745,0.098713928,-0.150429797,0.114212272,-0.060578502,-0.083574817,-0.155671406,0.04281564,0.064931457,0.004368255,-0.052715245,-0.049352199,0.048891135,0.065031365,-0.089534843,0.062747102,0.107980999,0.053194404,-0.073691219,-0.144694717,-0.035200557,-0.231816689,-0.035613417,-0.31672668,0.011680853,-0.064641602,-0.054909957,-0.023238197,-0.05009337,,-0.064089345,-0.086163299,-0.097817412,,0.021702,0.013450852,0.880414125,1,0.778177205,0.19960925,-0.006564803,0.017894178,0.642024993,-0.621093399,-0.37762767,0.146889445,0.003565515,0.001266901,-0.00254486,-0.145651288,0.025202807,-0.094110007,0.005522616,-0.13452597,0.044733425,0.02903537,-0.191606022,0.124269877,0.152576686,0.091307938,,-0.607537503,0.14819961,0.076460521,0.082861704,0.118237199
pdwrk,0.006570068,0.010680152,0.015492241,-0.006640808,-0.020406171,0.008168136,-0.018044958,0.00121266,0.001460323,-0.054129829,-0.025500786,-0.027726805,-0.034762545,-0.046321859,0.04527579,-0.115510349,-0.296505653,-0.123279232,-0.632940708,-0.020750872,0.013031012,-0.346095282,0.01636826,0.280426421,-0.225782429,-0.020895865,0.006264649,0.992891323,0.208647706,-0.037205549,-0.01118981,-0.013580326,0.009781544,-0.113055927,-0.097603714,-0.001335347,-0.025410218,-0.010438663,-0.007654444,-0.15379693,-0.018323389,0.095188536,-0.014650755,-0.217092402,0.043811464,-0.095552826,0.052697465,0.093700726,-0.049479398,-0.064619462,-0.055094701,-0.049313667,-0.088873203,-0.127954038,0.076569768,0.076869002,-0.064372398,-0.048295393,-0.120613466,-0.09032794,0.035007579,0.017574468,-0.080657024,-0.259906331,-0.283743869,-0.060970568,-0.07606024,-0.154247049,0.027899249,-0.14949622,0.041748066,-0.125054112,-0.138583806,-0.149005259,-0.125678391,-0.121645601,-0.073325116,0.152805422,-0.135703256,0.586379151,0.116039307,-0.15230046,-0.114767732,-1,-1,-0.168219033,-0.294888865,-0.208373678,-0.214420244,-0.241163333,-0.278968084,-0.332046711,-0.252431916,-0.229273413,-0.277725542,-0.081815722,-0.064641012,-0.236256383,-0.043659552,-0.019247078,0.0081879,0.02386283,0.011970699,0.032662796,0.071403758,-0.151206006,-0.043711758,0.032730714,-0.011411301,0.036393074,-0.214448669,-0.095641181,-0.282399495,-0.083385774,-0.316281415,-0.108458128,-0.10870717,-0.066147702,-0.067413902,-0.067335487,,-0.068785504,-0.080771468,-0.073075079,,-0.328300411,-0.079107754,0.916667084,0.778177205,1,0.293864096,-0.008797253,-0.130502111,0.671804156,-0.624265643,-0.3619989,-0.286382008,-0.037102106,-0.05055431,-0.041401518,-0.164329322,0.034122224,-0.105369879,0.010102486,-0.213131737,-0.238297907,-0.262447622,-0.280100758,-0.298246849,-0.087216402,-0.155212088,,-0.752753656,-0.244303622,-0.227728485,-0.186232862,-0.233419932
pdwrkp,0.035433596,-0.019267368,0.020051969,0.192946237,0.121914037,0.039052721,0.084261796,0.014430201,0.014054757,-0.047292023,-0.01040055,-0.010706639,0.002241062,-0.003909149,0.128383281,0.070206373,-0.15535964,-0.067156996,-0.317314928,0.014069836,0.045975589,-0.113220534,-0.010233132,0.395594413,-0.392069186,-0.015665354,-0.005879838,0.293394834,0.400684084,-0.007030986,-0.039157976,-0.008534866,-0.03573877,-0.644106464,-0.036187085,-0.02040691,-0.009986941,-0.019089054,0.066227479,-0.041445749,-0.059688508,-0.306283925,0.028429223,-0.161216676,0.010033784,-0.040054809,-0.000145935,0.066740681,-0.025577709,-0.042104665,-0.033055867,-0.044080601,-0.650076565,-0.610957852,0.034750238,0.034078258,-0.044882497,-0.038778463,-0.623912418,-0.043629499,0.019561947,-0.00756442,-0.303794117,-0.107920439,-0.960263143,-0.047851861,-0.037257188,-0.088458692,-0.075420142,-0.06981652,-0.12987903,-0.133624648,-0.106553414,-0.092153123,-0.070900083,-0.074450681,0.185296963,0.038313983,-0.62856017,0.309435285,-0.33356223,-0.067419534,-0.638050389,-0.297806115,-0.319159044,-0.746880523,-0.137499608,-0.125564385,-0.925853907,-0.095756822,-0.142402788,-0.955596192,-0.104623557,-0.901200117,-0.111511631,-0.043477507,-0.025843056,-0.934472645,-0.495221595,-0.545103112,0.048915769,0.434595617,0.482948389,0.099978695,0.209206467,-0.058461928,-0.448869617,-0.234335301,-0.166652146,0.433969786,-0.133332683,-0.029088446,-0.042911534,-0.254515214,-0.193807139,-0.036506018,-0.487604181,0.001466222,-0.006651489,-0.039200664,,0.018376815,-0.051786077,-0.027701023,,-0.110414409,-0.600496202,0.258439595,0.19960925,0.293864096,1,0.09441624,-0.623844908,0.343378027,-0.329205013,-0.279052223,-0.131567018,-0.022842506,-0.029191307,-0.022499862,-0.014090819,-0.051537574,-0.018463777,-0.031528139,-0.930356593,-0.096765713,-0.100752315,-0.922034394,-0.133196784,-0.038318764,-0.074513081,,-0.179789581,-0.104129486,-0.054356985,-0.054061887,-0.113580603
rmhhus,,,0.089695011,0.226779755,0.181947477,,,,,,-0.05173087,0.053979669,0.013491631,0.009616553,0.246408879,-0.038006243,,-0.037122022,,,,0.007594314,0.008075528,0.149558,-0.120788476,-0.010609035,-0.009986655,-0.009482202,-0.071752284,5.39E-05,0.014282482,,0.002116073,-0.151452818,0.124166474,0.161038592,,,0.177254763,-0.036884788,-0.005639187,-0.104139849,,0.040988529,-0.019158706,0.034906343,-0.014409636,,0.015171263,,-0.00961168,,-0.146204297,,-0.016751021,-0.016324,,,,-0.094037431,-0.030716968,-0.008182432,-0.06042937,0.069850072,-0.09039115,0.049706595,0.025783637,0.00443571,,-0.027197054,-0.093492945,-0.029455861,,0.136119269,0.109320307,,0.045173917,0.059435544,,,-0.106776573,-0.01275539,-0.148143021,,,,,,-0.087870899,0.035464811,,,0.034568799,-0.091926336,0.070411301,0.028297347,0.042466536,-0.096772605,-0.148200364,,0.026831487,0.143072039,,0.088816022,,-0.013040404,-0.143338573,,,,,0.058510505,0.01605792,-0.018419799,0.118145167,-0.024136618,-0.078833262,,0.030762193,,,,0.030209494,,,,-0.145039527,-0.003748316,-0.006564803,-0.008797253,0.09441624,1,,,-0.060707933,0.021471077,,0.040775318,0.207569349,0.035639137,-0.028074628,-0.023170426,-0.009964966,-0.022483991,-0.087728073,0.116593785,0.108439051,-0.089425399,0.030824528,,0.124413443,,,0.094117402,,0.000658101,
rshpsts,0.003550098,0.009200319,0.015218327,,0.093922761,0.000710349,0.093336042,-0.011896157,-0.012478319,0.028053321,0.043179241,0.025273716,0.03622413,0.041853245,-0.009390773,0.036116268,,-0.03556307,,-0.014215077,-0.043904968,-0.031166026,0.027176276,-0.299209448,0.373279256,0.053592656,-0.003250475,-0.141783208,0.419974249,0.002851147,-0.022569656,,0.097908865,0.985889391,0.055616253,-0.046744549,0.004237404,-0.017954062,-0.069884036,0.060459071,-0.079270519,,-0.066753463,0.33796274,-0.063649455,,,-0.074728907,,0.06186628,,0.046572879,,0.964915775,-0.021292847,-0.066836262,0.06194582,0.046466396,0.964988012,0.088470304,0.063733733,0.049765295,0.181739616,0.147929426,0.636767603,0.011058954,-0.080529395,0.089808312,0.139634596,,,0.151049141,,0.097164139,,0.125537721,-0.138613821,-0.281941969,0.98394497,0.010321927,,0.039512644,0.987615644,0.114634385,0.11408413,0.98090596,0.158063029,,,0.112996395,0.161563427,0.627683579,0.19761765,0.60560425,0.197066947,-0.058977551,-0.057918971,0.6055154,,,,,,,-0.205881038,0.026557297,,,0.351502976,-0.806299811,,0.084651623,-0.033323254,0.220191452,,0.156411159,0.27914819,,,0.027290355,,,,-0.083520281,,,,-0.055755227,0.017894178,-0.130502111,-0.623844908,,1,,-0.054706225,-0.320288928,0.166510755,-0.036520432,-0.009765878,-0.042714237,0.052466365,-0.081102643,0.039808977,-0.043463453,,0.109971443,0.123471429,0.605994045,0.160118635,,0.082390913,,,0.124852326,,,0.153222684
rtdsbyr,,,-0.016704641,0.225704307,0.212426154,,,,,,-0.020878582,0.007582773,0.000434473,0.012966905,0.21700957,-0.011733516,-0.404642752,-0.403973574,-0.846837669,,,-0.309765245,0.04250128,0.390769791,-0.283444088,0.028147438,,0.664674169,0.298212045,0.019892196,0.024369628,0.072824161,0.054780407,-0.089949039,0.004687802,,,,0.048327907,-0.286662453,-0.007440569,0.164994886,,0.14185346,0.043301851,0.012911344,0.09385739,,-0.027834875,,-0.030707945,,-0.0761153,,0.155621043,0.1071856,,,,-0.042988571,0.105641421,0.074000448,-0.092671091,-0.025496299,-0.335063276,-0.06198681,-0.110650085,-0.028269377,0.073342083,,,-0.004403612,,-0.078648559,-0.029461336,,0.126023143,0.077206918,,,,,,,,,,-0.223519488,-0.321486342,-0.007434578,,,-0.046220785,-0.332446297,-0.002477014,-0.094204136,-0.129621906,-0.331169858,,-0.038587543,,,0.05009809,0.042902715,,0.013611049,,0.078067245,,,-0.197531741,-0.042578092,-0.185671228,-0.020238343,,0.022212491,-0.194133405,,-0.046772431,,,,-0.093869103,,,,-0.066118573,0.699260992,0.642024993,0.671804156,0.343378027,,,1,-0.940586328,-0.477570819,,-0.128159163,-0.086480767,-0.138172487,0.069333121,0.038725066,0.04332158,0.039850792,-0.325990278,-0.107054094,-0.101301769,-0.310658758,-0.036331239,,0.013449486,,,0.012748386,,-0.005143338,
rtrd,0.007399979,-0.00704305,-0.003959169,-0.147710441,-0.127597111,0.002395111,-0.084705089,0.025871286,0.026441894,0.116836403,-0.033307287,-0.01180469,-0.026117574,-0.016748682,-0.1597775,0.025096382,0.44843383,0.247625478,0.808570705,-0.021794347,-0.001215437,0.337597561,-0.009768762,-0.380076342,0.291031247,-0.026046926,0.001430754,-0.607412342,-0.372141301,-0.015938624,-0.023837137,-0.005817727,-0.011855421,0.012777892,-0.039978413,0.008675472,-0.010885579,-0.001322601,-0.007608714,-0.024472931,0.01011461,-0.17061904,-0.050828407,-0.161274726,-0.044409848,0.025866611,-0.022831868,-0.037657076,0.034680135,0.007039801,0.037859493,0.02394582,0.073696402,-0.053129401,-0.070844237,-0.036666082,0.017315791,0.029990876,-0.03303055,-0.012472497,-0.0789699,-0.050010875,0.091998663,0.015799473,0.317743809,0.061005948,0.141419918,0.030247394,-0.08418307,0.286743428,-0.053987917,-0.005280817,0.05469031,0.066062988,0.009647839,-0.029288191,-0.093504766,-0.0592728,-0.044971831,-0.95716845,-0.227605996,0.014290254,-0.024320904,0.609270913,0.60265658,-0.000560971,-0.004421928,0.293576849,0.312291886,0.016249119,-0.016913145,0.306966102,0.022066961,0.301643639,-0.008032821,0.104158958,0.136900946,0.314537316,0.027973481,0.026642445,-0.026587393,-0.010884432,-0.034177221,-0.021174359,-0.058954262,0.011695469,-0.020391036,-0.052196089,-0.067228575,0.107552646,0.266462237,0.008820973,0.196594495,0.012026631,0.512696379,-0.048657237,0.173590272,0.014654329,0.070376987,0.052683179,,0.116926307,0.116483779,0.136556354,,0.047794949,0.073621932,-0.651621168,-0.621093399,-0.624265643,-0.329205013,-0.060707933,-0.054706225,-0.940586328,1,0.540337601,-0.004360911,0.12717552,0.10596481,0.135519952,-0.077380498,-0.039726519,-0.046346887,-0.010811643,0.312677446,0.085555193,0.087290614,0.30358294,0.033066334,-0.032751089,0.038412693,,0.52493149,0.010783987,-0.003704791,0.030437358,-0.019581018
rtrdp,0.054236462,-0.053031547,0.007278164,0.034525007,0.027300196,0.056646956,0.03565508,0.020177755,0.021031142,0.0666827,-0.031666023,-0.018110281,-0.026794238,-0.023511742,-0.073638447,0.006592774,0.262650274,0.154906949,0.442926723,-0.013630291,-0.009055992,0.212865457,0.011332242,-0.268262121,0.193363132,-0.018675369,0.007910835,-0.351090096,-0.701319936,0.000445468,-0.019137693,-0.004171248,-0.017466623,-0.314794399,-0.023612731,-0.008413113,0.000883461,-0.009329401,0.03416164,-0.025134437,0.011267945,-0.21271873,0.037373922,-0.116820269,-0.034147927,-0.010766768,-0.00969517,-0.020788872,-0.024965712,-0.013455345,0.007392922,-0.006266947,-0.309333371,-0.314150693,-0.051908156,-0.018320025,-0.013834812,-0.007672503,-0.31836144,-0.028447511,-0.052899899,-0.043119997,0.063756051,0.012238174,0.255522567,0.023808525,0.089076713,-0.004096144,-0.071464378,0.163337536,-0.115184195,-0.051448638,0.049294768,0.029329488,0.002719981,-0.014061582,-0.013383818,-0.028530554,-0.295687727,-0.527696907,-0.243184729,-0.004497022,-0.318693775,0.38031839,0.382236,-0.203983727,-0.011779563,0.110317784,0.211847795,0.003465549,-0.012348707,0.29645254,0.003688088,0.212364553,-0.02145656,0.058729648,0.084948363,0.219208943,-0.299542525,-0.331672683,0.029758561,0.286051359,0.305276865,0.010283103,0.004574359,0.01596905,-0.279749847,-0.140920494,-0.135595732,0.33412641,0.097951765,-0.000226988,0.122361355,-0.07832481,0.315146226,-0.047981938,0.116839374,0.013773303,0.021880675,0.010476282,,0.051453433,0.058804157,0.090176812,,0.023947378,-0.279967593,-0.381001769,-0.37762767,-0.3619989,-0.279052223,0.021471077,-0.320288928,-0.477570819,0.540337601,1,-0.016162622,0.095424474,0.07665551,0.101676263,-0.047142775,-0.035159643,-0.027064945,-0.014375873,0.212637038,0.044139687,0.032896673,0.244855099,0.012880336,0.024999872,0.02971248,,0.290873583,-0.002735693,0.014551498,0.003256133,-0.027447433
tporgwk,-0.008271156,0.005143742,-0.006508599,0.050060037,0.067835043,-0.008260463,0.059419515,0.019148049,0.019201894,-0.019274643,0.066092784,0.060151112,0.073980216,0.082930693,0.056330081,0.054364678,,-0.018762876,,0.03285733,0.016137979,0.12098512,0.062762358,-0.059312101,0.083755568,0.014028072,0.011144003,-0.269813474,0.030146857,0.067582263,-0.003096745,,0.010620842,0.154911319,0.052481647,-0.007620726,0.059268502,0.03209578,0.008754861,0.031411275,0.024024232,0.069315644,0.072730606,0.325431558,-0.01326146,0.134493568,-0.014392338,-0.065022749,0.020453422,0.051509751,-0.001459082,0.035215184,0.099418758,0.162480688,0.005986243,-0.052890239,0.046180963,0.028924772,0.151274054,0.062861775,-0.007913423,-0.00784608,0.042090276,0.852566156,0.131073641,0.025985536,-0.010593228,0.453144393,0.001426037,,,0.136522097,,0.165348586,,0.176920419,0.003314233,-0.072912672,0.166792613,-0.013219153,,0.052088382,0.151276791,0.270293736,0.292839284,0.156758054,0.908277073,0.008512641,0.09054201,0.812444516,0.831483813,0.141565265,0.721370057,0.112415061,0.81371924,0.046611621,-0.03668805,0.112967859,,0.086262054,,,-0.05594019,0.018070613,-0.003915524,0.066583487,,0.052649187,0.082143355,-0.116271275,0.067414383,0.094812228,0.108917156,0.062466933,,0.175122378,0.04139333,,,0.040592524,,,,-0.02189936,,,0.10677631,-0.220963943,0.146889445,-0.286382008,-0.131567018,,0.166510755,,-0.004360911,-0.016162622,1,0.054321414,0.081192898,0.056529366,0.025873037,-0.013350401,-0.000173801,0.006539256,0.086924367,0.551105319,0.567591559,0.12810679,0.886200918,,0.499990824,,,0.86051942,,0.645664787,0.724875378
uemp12m,-0.052375658,0.030530971,-0.037033799,0.039806255,0.021842511,-0.043990944,-0.012341668,0.009343518,0.011006698,0.001613359,-0.021171135,0.016427581,-0.013413364,-0.015905344,0.011562398,0.023988552,0.118297422,0.023974151,0.139934238,-0.044103893,-0.007491516,0.019196309,0.095960417,-0.04906894,0.037917988,0.002814864,0.002610852,-0.035275089,-0.066604982,-0.006926382,-0.013964031,0.024981953,-0.007079362,-0.032823366,-0.009728535,-0.0019109,0.00153804,-0.001619837,0.096179837,-0.058199336,-0.030867352,-0.082769008,0.068654016,0.066702007,-0.013257481,0.030958382,-0.001427751,-0.00451231,-0.036200848,-0.058000453,-0.014202577,-0.013752123,-0.037496464,-0.040174344,-0.026547681,-0.006008482,-0.05494546,-0.014168267,-0.0475956,-0.030324938,-0.050418801,-0.017182978,-0.024458102,0.075567327,0.027905106,-0.020816436,0.02763694,0.024145362,-0.059599881,0.042964809,-0.114841532,-0.150656985,3.46E-06,0.016168224,0.060932361,0.046510136,-0.031503189,0.012818309,-0.026107233,-0.143400725,-0.081195551,0.020799935,-0.030098498,0.054621614,0.040969105,-0.029091796,0.084467004,0.034378285,0.017301193,0.07532401,0.053217631,0.021985992,0.045845175,0.023234762,0.026308199,0.016005048,0.038791995,0.01468339,-0.048479828,-0.073331173,-0.003832319,0.055065545,0.076384601,-0.005491052,-0.013582377,0.034892036,-0.034070423,-0.013281119,-0.018172134,0.058465976,0.059256349,0.009595954,0.012395669,0.004328886,0.071055987,-0.066023113,-0.006216324,-0.041768367,-0.008795392,-0.038704281,,0.03821301,0.032889799,0.014688148,,0.036435379,-0.032608721,-0.027777606,0.003565515,-0.037102106,-0.022842506,0.040775318,-0.036520432,-0.128159163,0.12717552,0.095424474,0.054321414,1,0.797888054,0.981307588,-0.249331702,-0.046130315,-0.142722881,-0.019207482,0.006890928,0.063674048,0.050641769,0.023015701,0.081792677,0.031884582,0.055432595,,0.064016138,0.076877878,0.076548891,0.039927553,0.045180319
uemp3m,-0.038274552,0.02396536,-0.014615906,0.030349859,0.01561589,-0.032469574,-0.008518204,-0.017235078,-0.016325192,-0.002887077,-0.0047819,0.010281933,0.006863535,-0.001291907,0.031854944,0.037111756,0.367272238,0.087110001,0.159124178,-0.012299235,-0.01232744,0.067338536,0.098649997,-0.036544987,0.049098024,-0.000197381,0.001087073,-0.037371009,-0.04934588,0.013829304,-0.009700946,0.167988413,0.011764929,-0.014436308,-0.011049226,-0.004003905,0.063050078,-0.002726721,0.085771067,-0.021065231,-0.019682565,-0.057324951,0.074340236,0.056945088,-0.013452202,0.064533335,0.072123112,0.036944456,-0.006958028,-0.017105723,0.001353769,0.02679592,-0.023640257,-0.014115916,0.024459908,0.049592268,-0.021926034,0.019373468,-0.021317206,-0.026985595,-0.039264483,-0.003588093,-0.022996096,0.096471797,0.034042922,-0.001411061,0.049251477,0.040298084,0.080782188,0.014238988,-0.109743727,-0.088101041,-0.001330099,0.036146981,0.062241911,0.048430604,-0.0286969,0.001922259,-0.014478422,-0.122566575,-0.051311441,0.014551545,-0.019360495,0.043186396,0.040472537,-0.022494775,0.07069314,0.085614975,0.023514509,0.099502434,0.074346266,0.033536231,0.063571486,0.023972867,0.060597002,0.026399522,0.047606565,0.019624013,-0.048148518,-0.030062494,-0.001870039,0.053971382,0.069395998,0.013398729,0.002534077,0.031008762,-0.039455044,0.068572345,0.042496085,0.045820727,0.187569834,0.043137163,0.058514721,0.009609511,0.121497422,-0.036457222,0.000381519,-0.035494987,0.032633028,-0.025633339,,0.037862925,0.052677915,0.013326547,,0.032510602,0.002209296,-0.034482221,0.001266901,-0.05055431,-0.029191307,0.207569349,-0.009765878,-0.086480767,0.10596481,0.07665551,0.081192898,0.797888054,1,0.802811605,-0.198179775,-0.037280757,-0.097082044,-0.015518136,0.014930112,0.086021494,0.082147191,0.033249031,0.101983677,0.013281466,0.083303504,,0.070161928,0.103762766,0.057169422,0.058303393,0.074288807
uemp5yr,-0.051334665,0.031390863,-0.036143462,0.03945626,0.020243075,-0.043116566,-0.014824831,0.011151602,0.012829002,0.000884095,-0.024214557,0.007713754,-0.018115233,-0.022938765,0.011583728,0.021103134,0.126562304,0.029974281,0.141459091,-0.042840806,-0.008375823,0.024280531,0.095006684,-0.048166494,0.035300445,0.000591733,0.001247098,-0.039259058,-0.073187662,-0.014592568,-0.009840517,0.024368227,-0.004540444,-0.038863845,-0.009595493,-0.00227643,7.22E-05,-0.002634466,0.09461014,-0.051666213,-0.029737759,-0.08687222,0.063392475,0.060579549,-0.015408381,0.030843287,-0.001324266,-0.006559974,-0.03800548,-0.057341016,-0.013562084,-0.021276874,-0.042898816,-0.046320542,-0.027555178,-0.00702369,-0.055746268,-0.01992416,-0.053334123,-0.031966624,-0.057010333,-0.018583963,-0.026838237,0.078053451,0.02707552,-0.022470931,0.029174113,0.02445223,-0.064398076,0.039038095,-0.127177878,-0.151588318,-0.002354201,0.013987721,0.057496087,0.040499943,-0.027080113,0.014581194,-0.033771333,-0.147510725,-0.094692134,0.019308297,-0.039885327,0.058175676,0.047306574,-0.038304028,0.087249252,0.032482232,0.016238507,0.076987741,0.055022221,0.023359615,0.044289546,0.019463686,0.027198041,0.018679279,0.041936768,0.013750005,-0.057522598,-0.073504327,-0.00494628,0.063962472,0.074643263,-0.010856005,-0.017143008,0.033024,-0.042346553,-0.019116014,-0.020852159,0.066606615,0.060197437,0.002585659,0.010043246,0.004302628,0.084211177,-0.067887344,-0.007383639,-0.034201915,-0.014498935,-0.036865988,,0.044858892,0.036908401,0.014419779,,0.040571521,-0.035850807,-0.033056798,-0.00254486,-0.041401518,-0.022499862,0.035639137,-0.042714237,-0.138172487,0.135519952,0.101676263,0.056529366,0.981307588,0.802811605,1,-0.265987599,-0.0456924,-0.140917495,-0.018361055,0.005968183,0.062846214,0.052714084,0.022484636,0.08506965,0.029421863,0.055615436,,0.061956522,0.078363437,0.07544025,0.034943224,0.046918511
uempla,0.017773294,-0.01485936,0.009744722,0.007952486,0.016040213,0.016101592,0.019671915,0.007461535,0.006747992,0.047633007,0.018019679,0.001880136,0.012793883,0.017015828,0.012024854,-0.016115273,-0.059652819,-0.007328967,-0.063082363,0.063860616,-0.010221662,-0.016382607,-0.050603668,0.008634391,0.005707346,0.009559996,-0.003223968,-0.163467527,0.044316854,-0.004415514,0.000791781,-0.001611698,-0.006748801,0.051962972,-0.009177332,-0.004278656,-0.003015657,-0.003604719,-0.035767449,-0.003333696,0.002158174,0.060101853,-0.005992442,-0.020642089,0.005256736,-0.018647667,-0.004743344,0.000776878,-0.006933171,0.032191144,-0.001828359,0.012029101,0.053603306,0.057699897,0.002931135,-0.001248323,0.027401891,0.008316901,0.062106474,0.03577098,0.013835722,0.000883021,0.017141541,0.012712095,0.013609324,0.014312192,-0.023470796,0.019550113,0.092484047,0.009777352,0.044625248,0.105769104,-0.006094707,0.043074995,0.004046287,0.019830532,-0.01843681,-0.031653439,0.036034965,0.063976156,0.090724787,-0.029577965,0.057534001,0.150849389,0.174047002,0.049553722,0.022607033,-0.012374076,0.018441726,0.007613368,0.04375352,0.020215179,0.025237411,0.010561932,0.039284915,9.93E-05,-0.024925319,0.014029982,0.053401541,0.054811386,0.012087161,-0.055431252,-0.045935924,0.024381792,0.013273927,-0.030053532,0.063265237,0.042022306,0.037299701,-0.051159303,-0.015214591,0.008887757,0.011516687,0.016903138,-0.059459497,0.05160548,0.01640154,0.018182314,0.015350266,0.012586674,,-0.024007102,-0.03216443,-0.015512447,,0.012320571,0.044717007,-0.15536267,-0.145651288,-0.164329322,-0.014090819,-0.028074628,0.052466365,0.069333121,-0.077380498,-0.047142775,0.025873037,-0.249331702,-0.198179775,-0.265987599,1,0.036845289,0.00137483,-0.008069944,0.023166476,0.011880645,0.013061601,0.016787811,0.011827223,-0.009212711,0.009776959,,0.106750666,0.006943769,0.019223611,0.003160253,0.046160948
