,essround,edition,idno,dweight,pspwght,pweight,anweight,prob,stratum,psu,stfgov,trstlgl,trstplt,trstprt,hhmmb,gndr,age,agea,ablrtr,anctry1,anctry2,atncrse,brwmny,chldhhe,chldhm,cmsrv,cmsrvp,crpdwk,crpdwkp,dngdk,dngdkp,dngna,dngnap,dngnapp,dngoth,dngothp,dngref,dngrefp,domicil,dsbld,dsbldp,dvrcdev,dvrcdeva,edctn,edctnp,edufld,edulvla,edulvlb,edulvlfa,edulvlfb,edulvlma,edulvlmb,edulvlpa,edulvlpb,eduyrs,eisced,eiscedf,eiscedm,eiscedp,emplno,emplnof,emplnom,emplnop,emplrel,emprelp,emprf14,emprm14,estsz,fxltph,faalv,hhmodwl,hincfel,hincsrc,hincsrca,hinctnt,hinctnta,hswrk,hswrkp,iccohbt,icmnart,icmsw,icomdng,icomdnp,icpdwk2,icpdwrk,icppdwk,icwhct,inttph,ioactp,iorgact,isco08,isco08p,iscoco,iscocop,jbspv,jbspvf,jbspvm,jbspvp,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,mainact,marital,maritala,maritalb,marsts,mbltph,mbtru,mnactic,mnactp,moalv,njbspv,njbspvp,occf14,occf14a,occf14b,occf14ie,occm14,occm14a,occm14b,occm14ie,orgwrk,partner,pdjobev,pdjobyr,pdwrk,pdwrkp,rmhhus,rshpsts,rtdsbyr,rtrd,rtrdp,tporgwk,uemp12m,uemp3m,uemp5yr,uempla,uemplap,uempli,uemplip,wkdcorp,wkhct,wkhtot,wkhtotp,wrkac6m,wrkctr,wrkctra,wrkctrhu,wkdcorg,wkdcorga,nacer1,nacer11,nacer2
njbspv,0.078038407,-0.068491977,0.046223308,-0.025341251,0.009825777,-0.035179861,0.008528376,0.044661433,-0.025368551,-0.019883481,0.02318454,0.031755266,0.02988927,0.026238291,0.021095879,0.10952688,-0.021440296,-0.061652157,-0.014214795,0.041668142,-0.038040742,0.074871649,-0.075631463,-0.007203016,0.026357295,0.005514084,,-0.031742104,0.054327009,0.003988033,-0.00340142,0.022399382,0.017456846,0.099019852,0.009065622,-0.002162709,0.006185984,-0.003315756,0.065785099,0.00687959,0.005838206,0.113091666,0.023251024,0.069945216,-0.018250041,0.094594741,-0.050661719,-0.050559021,0.053189883,0.035079821,0.038532115,0.034777571,0.107961644,0.087925056,-0.123074244,-0.061885645,0.03279408,0.033443543,0.088825118,0.152461924,-0.002246977,0.010737791,0.010206635,0.088352338,0.05482412,0.045594136,0.025420651,0.089514448,0.135391517,-0.03803513,0.058969223,0.13621884,0.014503566,0.020853137,0.018012623,0.002791996,-0.018521702,-0.074358399,0.084781912,0.110371443,0.132428908,0.008568391,0.101180007,0.012723654,0.01324636,0.095958387,0.09380295,0.057255055,0.066453814,0.107886071,0.071406772,0.042262685,0.170393551,0.076649252,0.373336786,0.047639892,0.012753633,0.077749148,0.140271264,0.091709674,0.023401457,-0.124197688,-0.073303152,0.019856574,0.017331428,0.047756173,0.149339466,0.078677916,0.059974831,-0.092524724,0.088170947,0.128404799,0.01460392,0.074782093,-0.103947869,1,0.066659379,0.071849261,0.064385983,0.042539558,,0.029294657,-0.003327311,0.015483604,,0.251792369,0.088228731,-0.016194938,0.050990459,-0.033954251,-0.056333723,-0.04284976,0.094097322,0.048207622,-0.080146671,-0.07651471,0.116685666,-0.069451543,-0.028622705,-0.072121601,0.044141957,0.018547059,0.034923697,0.011421485,0.066367297,0.094148546,0.098154788,0.06546769,0.131237231,0.071770485,0.028056825,0.029441809,0.003141477,0.102541289,,0.11461948,0.102393947
njbspvp,-0.000807555,-0.083729515,-0.01404034,-0.020026242,-0.021884076,0.090693373,-0.004091871,,,,0.01227459,0.010369716,-0.008810176,-0.013563356,-0.015315555,-0.042667024,-0.014361804,0.010922999,0.001187479,,,0.081400548,-0.011150298,-0.036158216,0.080242486,0.000535939,,-0.050267614,-0.139062567,0.000267918,0.000267918,0.000658166,0.058489774,0.019922758,0.011185832,0.012170875,0.019727814,-0.021241719,0.024767964,0.00142711,0.024850122,0.03307011,0.00601928,-0.004918124,-0.001151156,-0.010787458,-0.015598813,-0.050474612,0.025377045,0.019289246,0.025681114,0.016739973,0.017439347,0.05401726,-0.051078632,-0.022349145,0.01171203,0.026766214,0.062946033,0.065413519,0.015887259,0.044670873,-0.069855291,0.034760563,0.184490811,0.00861133,0.045401466,0.032431585,0.028799543,0.065399413,-0.001336765,0.08303608,0.044062094,0.046824635,-0.034060706,0.022094781,-0.027922874,0.00644622,0.057841866,-0.022228101,-0.027630907,0.030141653,-0.084057664,,,,,0.040426576,-0.015181433,0.020834738,,,0.036082403,0.048750249,0.050284204,0.024448562,0.057049864,0.301305398,0.012451039,0.076325441,-0.014081737,-0.013827527,-0.057899499,0.025462022,0.00037542,0.020434012,0.012017638,0.099127331,0.025605107,-0.04881521,0.066673727,0.03010675,0.02769559,0.048834399,0.097210687,0.066659379,1,-0.002972487,-0.001497663,-0.00903782,,0.012278682,0.045605677,0.036277133,,0.117555485,0.075463881,-0.049452251,-0.036570376,-0.053557825,-0.171285641,-0.072142979,0.059225843,0.009617013,0.050454887,0.083655588,0.015312058,-0.002366824,0.010975572,-0.001231616,0.001548536,0.049616149,0.016925378,0.036240748,-0.017064393,0.036135616,0.033507952,0.092225444,0.020512016,0.041668354,0.031829189,0.016603097,0.065082855,0.018862688,,0.034126708,0.027329958
occf14,,,0.022326812,,0.033310922,,0.033310918,,,,0.02644203,0.008251372,0.007236193,,0.095049202,0.006313606,,-0.031903239,,,,0.067631272,-0.097954666,0.106557039,-0.091228557,0.057727519,,-0.00087485,-0.035757039,-0.014471792,,-0.016929088,0.020372744,-0.056617073,0.02429907,-0.014625342,-0.01916872,,0.098429714,0.030465428,0.029636019,-0.054772829,,-0.086820004,-0.035022285,,-0.069689928,,0.118678199,,0.056488811,,-0.055810182,,-0.160979838,-0.075927979,,,,0.023805982,-0.192084298,0.030869176,0.023293803,-0.012594172,-0.008924766,0.052465219,0.0429255,0.019185684,,,,0.129456594,0.034216929,,,,0.012530137,0.040883624,,,,,,,,,,,,,,,0.006913904,-0.011855595,-0.002660286,-0.13508845,0.015447561,-0.016715477,-0.06177462,,0.006243225,0.062452704,,-0.002953138,,-0.014663065,-0.065850926,,,,,-0.025223404,0.017273667,-0.01690975,,0.071849261,-0.002972487,1,,,,0.238534957,,,,0.036073434,-0.014866265,0.013904996,0.011679137,0.015986785,0.017117624,,,,-0.050580812,-0.002652619,,-0.141553653,-0.129185058,-0.136471026,0.078416283,0.04147797,0.063833484,0.027146094,,-0.031649762,-0.001194069,-0.012148298,,-0.023392104,,-0.018605599,-0.00050231,,,,
occf14a,0.120374547,0.120374547,0.088927728,-0.013673708,0.006918927,-0.120374547,,,,,0.032027202,0.037359938,0.044981266,0.039148959,-0.054764727,0.01887522,0.031458868,0.037908754,0.081677534,,,0.088747767,0.022875112,-0.021403848,0.016540049,,,-0.088652927,-0.015023999,,0.054707601,0.102295799,0.03406309,0.047233808,0.003802179,-0.011073296,0.054707601,0.046466872,0.008070994,0.014429806,-0.022202171,0.013237966,,-0.015459423,-0.010280077,0.134972891,0.082927624,,0.352603981,,0.153760499,,0.058129183,,-0.010203582,0.068628176,,,,-0.043250642,0.099570792,0.019255546,-0.040495027,0.082008938,0.091216399,0.595683577,0.137943772,0.073148175,0.080778956,0.314614671,0.066541535,0.107036935,,0.010768691,-0.041349196,,0.030945619,-0.008160547,,,-0.009115228,0.009730546,0.022120407,,,,,0.052492295,0.086179255,0.030738841,,,0.036699431,0.096413595,0.035512371,0.40616103,0.03492052,0.068735524,0.038364784,0.055204873,0.044410856,-0.021067424,-0.027218985,0.054614124,,-0.006273928,0.023765634,0.086557235,,,0.092301275,0.050683408,0.07979162,0.029273298,0.041267923,0.064385983,-0.001497663,,1,,,,0.130390113,,,,0.031314378,-0.081092572,-0.05676201,-0.100034982,-0.074988876,-0.027611072,,-0.023374678,0.065393048,0.005511624,,0.003393624,0.03583082,0.010188985,-0.004959197,-0.006960761,0.049177446,0.026658926,0.086715924,0.048992699,0.089928132,0.097154488,0.03973989,,0.041858066,,,0.01697499,,0.098451251,
occf14b,-0.032782916,-0.013830096,-0.010251149,-0.01935608,0.012197657,0.024961895,0.016651929,0.010419749,0.021002925,0.104307581,0.066894774,0.036495296,0.044397244,0.032733934,-0.000164897,0.006450823,,0.014935124,,0.092730972,-0.073248977,0.118751838,-0.051177625,-0.0182537,0.025761325,,,-0.060172754,-0.016028369,0.024068804,0.053162231,0.033429715,0.038246156,0.035361845,0.001886944,0.002679774,0.036618639,0.002186705,0.01205413,0.028319478,0.008345551,0.062800213,0.033263501,-0.001444659,-0.000345101,0.102578542,0.018171715,0.040067816,0.407522306,0.509470124,0.137336152,0.333712041,0.062974729,0.040470014,-0.02753006,0.033279214,0.495067355,0.307340094,0.043432888,0.036108806,0.116400618,0.012674152,0.049625967,0.062120009,0.068504735,0.710294289,0.29889933,0.104604046,0.077297526,,,0.135495114,,0.105697094,,0.051784699,-0.01197286,-0.015999573,0.01035098,-0.0615534,,0.029412015,0.02430617,0.079102334,0.043200439,0.025662053,0.026984087,0.066961284,0.057237008,0.062427144,0.094318665,0.094526878,0.083387336,0.060052923,0.080690054,0.588415319,0.092161301,0.028913698,,0.068085577,,,-0.041743318,0.019517387,0.047800684,0.021598827,,0.120242718,0.083661894,-0.039583831,0.078137689,0.076598034,0.070862833,0.038435598,,0.042539558,-0.00903782,,,1,,,,0.190639658,,,0.067807168,-0.062829397,-0.019358268,-0.074139712,-0.06431204,,0.035330774,,0.036612113,-0.006569008,0.09705728,-0.013883313,0.04743727,-0.011487617,0.023072163,0.016940533,0.012041766,0.009323254,0.056157547,0.088229307,0.090275678,0.077521991,0.065329196,,0.078984331,,,0.060968791,,0.05795252,0.072746741
occf14ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
occm14,,,0.039624707,,-0.036179258,,-0.036179252,,,,0.034854021,0.048631978,0.03936281,,-0.077273178,0.09631843,,0.301505368,,,,0.211534771,-0.085618038,0.014607986,-0.041676317,-0.005710344,,-0.134522655,-0.17368972,-0.028932334,,0.012658832,-0.039964125,-0.089023047,-0.006828838,0.051694866,0.003439676,,0.130703518,0.068014803,0.082543591,-0.194929333,,-0.229238941,-0.053309662,,-0.134049404,,0.053359872,,0.067765475,,-0.098392857,,-0.241896587,-0.142725864,,,,0.002027744,0.108890926,0.051464329,0.030988167,-0.088872137,0.073844951,0.068088514,0.389980325,-0.027859869,,,,0.187467756,0.011260623,,,,0.01911609,0.04306481,,,,,,,,,,,,,,,-0.061098434,0.038234063,-0.076202722,0.107330793,0.441224023,0.064537624,-0.078683979,,-0.023324457,0.073744756,,0.072599159,,-0.013106389,-0.140600559,,,,,-0.105823067,0.08241075,-0.031867734,,0.029294657,0.012278682,0.238534957,,,,1,,,,-0.024449418,-0.049945116,-0.167697562,-0.185576983,-0.143437247,-0.075801722,,,,0.227935285,0.148154178,,-0.000825775,-0.002206529,0.00460634,0.041503672,0.043106975,0.074343239,0.053207017,,-0.054321718,-0.038472168,0.081392641,,-0.099846667,,-0.090548937,0.111952413,,,,
occm14a,0.127328501,0.127328501,0.036908031,-0.055937793,-0.084520525,-0.127328501,,,,,0.055215448,0.025347659,0.041869863,0.039083709,-0.210540856,0.022430062,0.090277964,0.127377258,0.326233487,,,0.161115039,-0.039340061,-0.152657928,0.090959056,,,-0.224243755,-0.178600943,,-0.017255227,0.035752018,0.01474281,-0.005621944,-0.015272021,-0.009225273,0.032886403,-0.014923058,0.086254734,0.043377835,0.042383009,-0.173340763,,-0.158624805,-0.049880139,0.205591485,0.015500516,,0.058005,,0.131750599,,-0.003588435,,-0.088693329,-0.010155911,,,,-0.000113404,-0.037270036,0.015137528,0.005697197,0.032184441,0.191765037,0.084293403,0.762880106,0.048119754,-0.021821061,0.176620972,0.022156965,0.099378733,,0.022567754,-0.106220216,,-0.015981672,-0.0292487,,,-0.221672266,-0.01288724,-0.066683413,,,,,0.104449218,0.08183586,-0.056136972,,,-0.015846263,0.099551142,-0.057578494,0.107237533,0.719206118,0.05397778,-0.097347582,0.051188666,-0.009400164,0.093169623,-0.025232984,0.009354433,,0.005025421,-0.14896357,0.032388354,,,0.227794818,-0.056661292,0.130497012,0.035629277,0.364523435,-0.003327311,0.045605677,,0.130390113,,,,1,,,,0.015966252,-0.237927776,-0.255422554,-0.237765776,-0.178507175,-0.027799751,,-0.297788744,0.359121196,0.223232403,,0.057285533,0.074453393,0.063218877,-0.048569538,-0.012634902,0.031296247,-0.000680886,0.078862605,-0.008730335,0.014982018,0.092505927,-0.064031289,,-0.036231354,,,-0.068799639,,0.023313285,
occm14b,-0.074118796,0.002520999,-0.040932096,-0.029301293,-0.051356341,0.043871465,-0.041115477,0.103265668,-0.009005067,0.107848097,0.027514716,0.02661404,0.003695787,0.005395131,-0.050700172,-0.000579605,,0.322964063,,0.072152412,-0.09641346,0.130380477,-0.054178207,-0.08937395,0.058424627,,,-0.242698075,-0.164039541,0.021046602,0.030954654,0.021096542,0.015216147,0.017630205,0.020469113,0.028752846,0.022893089,0.001119017,0.13169855,0.079912741,0.063672943,-0.177749909,0.04499276,-0.119797201,-0.012374728,0.01886099,-0.122720283,-0.014122951,0.051076979,0.147516691,0.115486668,0.235811446,0.000466007,0.027478656,-0.120680487,-0.038865838,0.131035113,0.21370819,0.02138818,0.049365553,-0.068818721,0.123658697,0.038865339,-0.022751898,0.173145634,0.202186683,0.776109444,0.084725055,0.027142018,,,0.162237399,,0.105924408,,-0.037364893,0.017571856,0.012658101,-0.002854282,-0.320239425,,-0.013802002,0.004771663,0.25144242,0.177868475,0.037337605,-0.037822899,0.186230122,0.172912549,-0.019258143,0.026087215,0.180740669,0.002858603,0.155338642,-0.005870858,0.124193626,0.876678789,0.126905538,,-0.037311735,,,0.06202984,-0.022830554,-0.001525439,-0.021013557,,-0.027558123,0.046828403,0.00753828,0.181551149,-0.027614144,0.13906637,-0.013351155,,0.015483604,0.036277133,,,0.190639658,,,,1,,,0.001950908,-0.258766131,-0.233492165,-0.251642675,-0.171312929,,0.019682787,,0.304228309,0.166528856,0.002438223,0.001762393,0.034026944,0.00377755,-0.004822428,0.004327536,0.030826286,0.026298351,0.172114999,0.034349607,0.046169739,0.145181768,-0.004522373,,0.010057551,,,-0.027415919,,-0.028070396,-0.004844787
occm14ie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgwrk,,,0.002463532,,0.133103661,,0.133103672,,,,0.05064904,0.089154417,0.051321529,,0.125575948,0.063074274,,-0.233716907,,,,0.07250437,0.024178878,-0.125836014,0.151078653,-0.014033061,,-0.347857528,0.094079966,-0.01650571,,-0.01650571,0.0303807,0.311345169,-0.004788957,-0.052899541,-0.009916975,,0.034033755,-0.003479866,-0.030993863,0.289822966,,0.475738618,-0.038483407,,-0.01309325,,0.077313193,,0.081115882,,0.308995347,,-0.220075214,-0.021992091,,,,0.555175262,0.015741855,-0.05920988,0.110955219,0.841712946,0.229254556,0.103063008,0.015402409,0.708548314,,,,0.120384759,-0.011989333,,,,-0.043796549,-0.158104716,,,,,,,,,,,,,,,0.823454075,0.202796029,0.871362592,0.107178897,0.017563673,0.23701748,0.276203063,,-0.018063717,-0.277406344,,0.007560185,,0.097548514,0.365300646,,,,,0.275160533,0.027206304,0.156440228,,0.251792369,0.117555485,0.036073434,,,,-0.024449418,,,,1,0.223464881,-0.275631447,0.164765932,-0.359373455,-0.232735596,,,,-0.057408444,-0.081767334,,0.124472934,0.114100763,0.119791645,0.009623405,0.011447879,0.066245265,0.024850406,,0.530009619,0.599191663,0.219343953,,0.673707363,,0.509027823,0.261896287,,,,
partner,0.010820301,-0.032251796,0.055985164,-0.053514599,0.006243663,0.029295655,0.030068655,,,,0.044180505,0.048427149,0.045972139,0.087038618,-0.146494499,0.058764354,0.079176268,0.001769756,0.127372451,,,0.068378778,0.078773191,-0.155132784,0.603964815,0.019057024,,-0.11048564,0.368075922,-0.007925012,-0.007925012,0.115998518,0.295222321,0.63324509,0.012605942,-0.069042968,0.071423311,-0.032717609,-0.016180804,-0.019545675,-0.093152802,0.403713648,,0.198935569,-0.046182438,0.086638642,0.034803565,,0.028057303,,0.044189045,,0.670113695,,0.032923975,0.032255388,0.066707379,0.111451408,0.848106819,0.05905423,-0.015769113,0.018443023,0.005019689,0.222717239,0.431866467,0.06059243,0.033684827,0.137096427,0.156004081,-0.050352817,0.023623568,0.092491308,-0.019346598,0.10670162,0.060241509,0.08108251,-0.061756432,-0.263819094,,,0.265138248,0.044425997,0.725950187,,,,,0.077286246,0.456462518,0.162771725,,,0.19825553,0.42237889,0.188891925,0.067881369,0.024239813,0.381102229,0.477207366,0.770348672,0.017796125,-0.43518869,-0.667896994,-0.099992942,,0.033234152,0.473645122,0.564226187,,,0.209406732,0.14247434,0.071100887,0.319348806,-0.055719205,0.088228731,0.075463881,-0.014866265,0.031314378,0.067807168,,-0.049945116,0.015966252,0.001950908,,0.223464881,1,-0.097777791,0.005086726,-0.13143156,-0.374414255,-0.00030823,,-0.042933013,0.032461471,-0.262558484,0.26735662,0.061731909,0.112270259,0.056996992,0.009215545,-0.101219454,0.011953067,-0.063722384,0.465535446,0.13608758,0.155521242,0.391551713,0.205536244,0.146119025,0.128220048,0.096800966,0.091235663,0.162241822,,0.187139797,
pdjobev,0.080546451,-0.048715057,0.050686407,0.038437864,0.05444262,-0.038408034,0.046640877,-0.048232115,0.019509332,0.023215093,-0.049579276,-0.072185058,-0.057953969,-0.056676785,0.091803087,-0.108074611,-0.066833488,-0.206387596,-0.632902824,0.037786925,0.022532499,-0.126683154,0.063258155,0.244311737,-0.179760656,-0.008866263,,0.937105535,0.249998233,-0.00414227,0.011656663,0.005300557,0.022920749,-0.148627938,-0.038367581,0.015465919,0.015951075,0.023689625,-0.058916192,-0.196736979,-0.033090113,0.064375901,-0.026024601,-0.124670902,0.025971873,-0.181885421,0.06723768,0.088095529,-0.050343555,-0.010003211,-0.048753707,0.021397565,-0.139033302,-0.141358551,0.164053597,0.084805212,-0.014950382,0.015283839,-0.1369945,-0.121026921,0.020335015,0.008803632,-0.035621042,-0.157193566,-0.376003508,-0.078027991,-0.192943686,-0.213339351,0.075339717,-0.091465536,0.00185069,-0.153620946,-0.050707407,-0.116089572,0.073868047,0.063680815,-0.092602772,0.083499672,-0.137396196,0.684531598,0.065484341,-0.013207794,-0.133559187,-0.949385451,-0.730059874,-0.199974852,-0.212735325,-0.170493298,-0.23907882,-0.138755256,-0.121228838,-0.356249812,-0.184240292,-0.270834828,-0.151739447,-0.168444424,-0.258582628,-0.225798537,-0.092641417,-0.115221275,0.029922697,0.099321228,0.113892455,0.041610334,0.056388624,-0.035547931,-0.08899106,0.00663232,-0.000510468,0.09682647,-0.198992939,0.098557862,-0.302419409,-0.038790524,-0.277238219,-0.016194938,-0.049452251,0.013904996,-0.081092572,-0.062829397,,-0.167697562,-0.237927776,-0.258766131,,-0.275631447,-0.097777791,1,0.818179525,0.95922587,0.383174993,-0.007539375,-0.146261791,0.639957839,-0.645894041,-0.329099256,-0.186920353,-0.040384263,-0.01696103,-0.051972081,-0.155875746,0.003825779,-0.120086963,-0.019081912,-0.237600007,-0.133979857,-0.161370567,-0.23787137,-0.188857042,-0.084215377,-0.107533992,-0.02458749,-0.725659543,-0.130923482,,-0.070358719,-0.105684004
pdjobyr,0.080259805,-0.043513919,0.05475057,0.035464355,0.099396071,-0.057977643,0.097476638,-0.019643884,0.004783804,0.005143977,0.02047368,-0.004603763,0.01186436,0.020843418,0.135678917,-0.084577557,-0.055472451,-0.256033995,-0.59237729,0.044785982,-0.024214449,-0.106235948,0.094354691,0.17486973,-0.099301352,-0.01172003,,0.728328274,0.284933918,0.004515814,0.01273347,0.023943495,0.029825817,-0.003758657,-0.017682512,0.001768159,0.014244509,0.019153692,-0.0307267,-0.184495508,-0.047955309,0.184424921,0.016041496,0.159431894,0.023019591,-0.099937467,0.052544401,0.073139424,-0.033571992,0.022289184,-0.014831318,0.047232893,0.016234976,-0.009063309,0.131081534,0.068065879,0.020527817,0.050462888,0.00075292,-0.078165776,0.00394805,-0.003824807,-0.04390982,0.251320354,-0.252859759,-0.027241439,-0.162401073,0.037045644,0.098586175,-0.177067188,-0.005342,-0.102902017,-0.062460216,-0.06808533,0.138898699,0.125858336,-0.109133004,0.026620775,-0.008830855,0.729355625,0.203136181,0.014789279,0.007059015,-0.685940212,-0.559861085,-0.060157415,0.203880629,-0.166451995,-0.111613207,0.234186921,0.153178995,-0.245580129,0.222172721,-0.151200574,0.228709814,-0.107281942,-0.234880206,-0.121733033,0.063928598,0.004633357,0.02574437,-0.051525579,-0.002326217,0.034106185,0.052771822,0.00689265,0.110797764,0.079338761,0.049771558,-0.020719739,-0.146632116,0.185347089,-0.25994458,0.008717489,-0.36037029,0.050990459,-0.036570376,0.011679137,-0.05676201,-0.019358268,,-0.185576983,-0.255422554,-0.233492165,,0.164765932,0.005086726,0.818179525,1,0.741534444,0.259724671,0.020363246,-0.007709882,0.669551196,-0.637207788,-0.350944799,0.218565802,0.028567486,0.040864338,0.017921052,-0.157671448,-0.00040958,-0.095479055,-0.010431049,-0.110221217,0.159614467,0.143765817,-0.141517432,0.212477785,0.310126548,0.188272021,0.276824541,-0.546855434,0.239566326,,0.233206055,0.191279616
pdwrk,0.085050038,-0.053098663,0.05212796,0.037140605,0.041814839,-0.032281955,0.032087509,-0.052364791,0.028562303,0.034014444,-0.06156567,-0.082458868,-0.0715503,-0.071654907,0.073203693,-0.105199395,-0.078447841,-0.181793547,-0.646860826,-0.026623668,0.019714423,-0.147697528,0.049773209,0.24444648,-0.198801532,-0.007550175,,0.97637107,0.230783273,-0.037508261,-0.003333891,-0.045954645,0.00064304,-0.177968049,-0.053098806,0.018851842,-0.026512775,0.021268727,-0.072058832,-0.194741658,-0.030896812,0.023427115,-0.040535567,-0.198455162,0.024803328,-0.199306594,0.0523959,0.055129227,-0.065034161,-0.023323289,-0.060613093,0.002394362,-0.171777827,-0.173243739,0.144469867,0.062216431,-0.028664749,-0.00524096,-0.168718938,-0.133445077,0.017893961,0.004144144,-0.034204123,-0.270941758,-0.392499478,-0.094106553,-0.198122737,-0.273681732,0.040548331,-0.081367287,0.000513971,-0.173945935,-0.051574423,-0.149211962,0.049973421,0.045338093,-0.089625079,0.092513742,-0.164458086,0.649894447,0.020767397,-0.043473642,-0.16476378,-1,-0.783657906,-0.226712852,-0.319428651,-0.178367351,-0.269155732,-0.248787869,-0.201167763,-0.367801004,-0.285783152,-0.292152916,-0.260892205,-0.187225131,-0.256374621,-0.244352509,-0.123964066,-0.149840408,0.032960277,0.132696843,0.133317244,0.034241532,0.052117388,-0.047332233,-0.134473069,-0.061143174,-0.025756316,0.121166113,-0.245727167,0.058588825,-0.362536827,-0.050359472,-0.251222312,-0.033954251,-0.053557825,0.015986785,-0.100034982,-0.074139712,,-0.143437247,-0.237765776,-0.251642675,,-0.359373455,-0.13143156,0.95922587,0.741534444,1,0.400536407,-0.012140018,-0.177164087,0.628694728,-0.614033131,-0.305664231,-0.298827308,-0.050526557,-0.054355409,-0.061232435,-0.169985322,0.004466783,-0.128920027,-0.025926579,-0.268063584,-0.21273213,-0.239926641,-0.253359113,-0.305642104,-0.173043543,-0.190293239,-0.094502402,-0.757958788,-0.241927829,,-0.157716994,-0.18748828
pdwrkp,0.050896686,-0.01461359,0.019041189,0.040115412,0.011745054,-0.029233562,-0.003890266,-0.0636998,-0.009980788,-0.044804196,-0.03710347,-0.05838624,-0.05243961,-0.05341454,0.132846564,0.03044594,-0.025534779,-0.096381757,-0.364663298,-0.031412723,0.032778062,-0.077121947,0.02860742,0.354790586,-0.324151331,-0.010814011,,0.389281386,0.382560867,-0.019755265,-0.032018118,-0.013178065,-0.034233962,-0.607916688,0.001352424,0.00949936,-0.004422281,0.012771472,-0.037532481,-0.058500999,-0.093217834,-0.288233079,0.05444743,-0.152416018,0.038191303,-0.143287071,0.039865695,0.032424046,-0.036314294,-0.03839335,-0.045642787,-0.015365017,-0.548173332,-0.636785993,0.101624031,0.042712739,-0.038764239,-0.021080091,-0.619061224,-0.070083413,0.029536369,0.01363576,-0.092052829,-0.165181834,-0.965411692,-0.07690084,-0.13856745,-0.186453926,0.018835601,-0.048661177,0.018423129,-0.149182749,-0.015052301,-0.09946192,0.02061665,0.018323797,0.067484945,0.069454776,-0.625423222,0.359263657,-0.309397163,-0.003293431,-0.608021619,-0.339079107,-0.321544773,-0.74878506,-0.179201041,-0.131468681,-0.754097137,-0.153641309,-0.136685725,-0.817098139,-0.174996881,-0.833574711,-0.171411014,-0.12526623,-0.164805002,-0.705743155,-0.442105412,-0.478504177,0.020685154,0.416984744,0.438159363,0.128203672,0.236906472,0.005316927,-0.443912927,-0.245919477,-0.132202374,0.47329215,-0.166915861,-0.000298266,-0.122652551,-0.182786149,-0.198976391,-0.056333723,-0.171285641,0.017117624,-0.074988876,-0.06431204,,-0.075801722,-0.178507175,-0.171312929,,-0.232735596,-0.374414255,0.383174993,0.259724671,0.400536407,1,0.04603972,-0.6378204,0.341982973,-0.37314268,-0.278640097,-0.182475418,-0.049547112,-0.050135589,-0.051306649,-0.023251093,-0.087305165,-0.010122853,-0.05658734,-0.754833467,-0.142332143,-0.155607015,-0.665003702,-0.177276949,-0.105360566,-0.12705842,-0.057108394,-0.28659949,-0.148531095,,-0.102362171,-0.118804954
rmhhus,,,-0.06526483,0.007627706,0.013479007,,,,,,-0.00803046,-0.009453125,-0.007529594,-0.00813856,0.073910962,0.010800418,,-0.029032179,,,,-0.020822413,0.069105985,0.024298506,-0.020258241,,,-0.013260649,0.053631939,,,-0.004813485,-0.002637364,0.006377788,0.002614663,-0.015267541,,,-0.056704852,0.032712462,-0.019666574,0.025559787,,0.074375453,0.006308393,0.064822563,0.073487542,,-0.019662341,,-0.026562105,,0.008450702,,0.05285603,0.070044408,,,,-0.041478982,-0.035349468,-0.03054395,-0.014809983,,,-0.026541661,-0.065685042,0.016814489,,-0.026904232,-0.000844832,-0.047380994,,-0.012807627,0.024904436,,0.002911998,-0.016841314,,,0.025867717,-0.00787582,0.005630123,,,,,,0.041499536,0.041450293,,,0.037111946,-0.0012438,0.023844722,-0.039642527,-0.027961161,0.001492659,0.001877756,,0.00409906,-0.004590348,,-0.000492283,,-0.00701159,0.008466222,,,,,-0.001516582,-0.016295447,0.009559259,-0.024768542,-0.04284976,-0.072142979,,-0.027611072,,,,-0.027799751,,,,-0.00030823,-0.007539375,0.020363246,-0.012140018,0.04603972,1,,,-0.041955981,-0.037254823,,0.038108228,0.031518178,0.038782552,-0.018052945,-0.010479256,-0.014301314,-0.01971563,0.041876886,0.022071772,0.023709874,-0.003561622,0.04114097,,0.043018264,,,0.043436308,,,
